Report Date:;01/10/2024 12:44:06
Report User Name:;clt-sonde
Report Computer Name:;CLT-THO-SA249-P
Application:;WinSitu.exe
Application Version:;5.7.6.1


Log File Properties
File Name;241001-WS-Bourget-09-2024_Append_2024-10-01_12-43-35-506.wsl
Create Date;01/10/2024 12:43:35

Device Properties
Device;Level TROLL 400
Site;Default Site
Device Name; 
Serial Number;1028058
Firmware Version;3.09
Hardware Version;6
Device Address;1
Device Comm Cfg;9600,8,Even,1,(Modbus-ASCII)
Used Memory;40
Used Battery;21

Log Configuration
;Log Name;241001-WS-Bourget-09-2024
;Created By;clt-sonde
;Computer Name;CLT-THO-SA249-P
;Application;WinSitu.exe
;Application Version;5.7.6.1
;Create Date;01/10/2024 10:42:00 Paris, Madrid (heure d’été)
;Log Setup Time Zone;Paris, Madrid (heure d’été)
;Notes Size(bytes);4096
;Overwrite when full;Disabled
;Scheduled Start Time;Manual Start
;Scheduled Stop Time;No Stop Time
;Type;Fast Linear
 ;Interval;Days: 0 hrs: 00 mins: 00 secs: 01



Level Reference Settings At Log Creation
;        Level Measurement Mode;Depth
;              Specific Gravity;0.999


Other Log Settings
;Pressure Offset:;971.374 (mBar)
;Depth of Probe:;0.0183769 (m)
;Head Pressure:;1.80035 (mBar)
;Temperature:;18.0783 (C)



Log Notes:
Date and Time;Note
01/10/2024 10:42:09;Used Battery: 21% Used Memory: 43%   User Name: clt-sonde
01/10/2024 10:42:34;Manual Start Command
01/10/2024 12:35:26;Used Battery: 21% Used Memory: 46%   User Name: clt-sonde
01/10/2024 12:35:27;Manual Stop Command


Log Data:
Record Count;6756

Sensors;1

 ,1,1028058,Pressure/Temp 500 PSIA (341.3m/1120ft)

Time Zone: Paris, Madrid (heure d’été)

;;Sensor: Pres(A) 1120ft                  ;
;Elapsed Time;SN#: 1028058                            ;
Date and Time;Seconds     ;Depth (m)                               ;
01/10/2024 10:55:20;     766.001;                                  12.313;
01/10/2024 10:55:21;     767.001;                                  11.931;
01/10/2024 10:55:22;     768.001;                                  11.419;
01/10/2024 10:55:23;     769.001;                                  11.005;
01/10/2024 10:55:24;     770.001;                                  10.528;
01/10/2024 10:55:25;     771.001;                                  10.085;
01/10/2024 10:55:26;     772.001;                                   9.614;
01/10/2024 10:55:27;     773.001;                                   9.171;
01/10/2024 10:55:28;     774.001;                                   8.696;
01/10/2024 10:55:29;     775.001;                                   8.213;
01/10/2024 10:55:30;     776.001;                                   7.742;
01/10/2024 10:55:31;     777.001;                                   7.308;
01/10/2024 10:55:32;     778.001;                                   6.840;
01/10/2024 10:55:33;     779.001;                                   6.371;
01/10/2024 10:55:34;     780.001;                                   5.902;
01/10/2024 10:55:35;     781.001;                                   5.495;
01/10/2024 10:55:36;     782.001;                                   4.977;
01/10/2024 10:55:37;     783.001;                                   4.540;
01/10/2024 10:55:38;     784.001;                                   4.057;
01/10/2024 10:55:39;     785.001;                                   3.594;
01/10/2024 10:55:40;     786.001;                                   3.156;
01/10/2024 10:55:41;     787.001;                                   2.662;
01/10/2024 10:55:42;     788.001;                                   2.227;
01/10/2024 10:55:43;     789.001;                                   1.748;
01/10/2024 10:55:44;     790.001;                                   1.292;
01/10/2024 10:55:45;     791.001;                                   0.829;
01/10/2024 10:55:46;     792.001;                                   0.346;
01/10/2024 10:55:47;     793.001;                                   0.020;
01/10/2024 10:55:48;     794.001;                                   0.004;
01/10/2024 10:55:49;     795.001;                                  -0.012;
01/10/2024 10:55:50;     796.001;                                   0.004;
01/10/2024 10:55:51;     797.001;                                  -0.004;
01/10/2024 10:55:52;     798.001;                                  -0.016;
01/10/2024 10:55:53;     799.001;                                  -0.020;
01/10/2024 10:55:54;     800.001;                                   0.018;
01/10/2024 10:55:55;     801.001;                                   0.027;
01/10/2024 10:55:56;     802.001;                                   0.009;
01/10/2024 10:55:57;     803.001;                                   0.029;
01/10/2024 10:55:58;     804.001;                                   0.039;
01/10/2024 10:55:59;     805.001;                                   0.021;
01/10/2024 10:56:00;     806.001;                                   0.007;
01/10/2024 10:56:01;     807.001;                                   0.007;
01/10/2024 10:56:02;     808.001;                                   0.010;
01/10/2024 10:56:03;     809.001;                                   0.021;
01/10/2024 10:56:04;     810.001;                                   0.002;
01/10/2024 10:56:05;     811.001;                                   0.009;
01/10/2024 10:56:06;     812.001;                                   0.016;
01/10/2024 10:56:07;     813.001;                                   0.002;
01/10/2024 10:56:08;     814.001;                                   0.023;
01/10/2024 10:56:09;     815.001;                                   0.023;
01/10/2024 10:56:10;     816.001;                                   0.006;
01/10/2024 10:56:11;     817.001;                                   0.016;
01/10/2024 10:56:12;     818.001;                                   0.023;
01/10/2024 10:56:13;     819.001;                                   0.006;
01/10/2024 10:56:14;     820.001;                                  -0.008;
01/10/2024 10:56:15;     821.001;                                  -0.012;
01/10/2024 10:56:16;     822.001;                                   0.017;
01/10/2024 10:56:17;     823.001;                                   0.017;
01/10/2024 10:56:18;     824.001;                                   0.021;
01/10/2024 10:56:19;     825.001;                                   0.017;
01/10/2024 10:56:20;     826.001;                                   0.007;
01/10/2024 10:56:21;     827.001;                                   0.017;
01/10/2024 10:56:22;     828.001;                                   0.003;
01/10/2024 10:56:23;     829.001;                                   0.004;
01/10/2024 10:56:24;     830.001;                                   0.025;
01/10/2024 10:56:25;     831.001;                                   0.056;
01/10/2024 10:56:26;     832.001;                                   0.015;
01/10/2024 10:56:27;     833.001;                                   0.028;
01/10/2024 10:56:28;     834.001;                                   0.011;
01/10/2024 10:56:29;     835.001;                                   0.018;
01/10/2024 10:56:30;     836.001;                                   0.012;
01/10/2024 10:56:31;     837.001;                                   0.001;
01/10/2024 10:56:32;     838.001;                                   0.012;
01/10/2024 10:56:33;     839.001;                                   0.005;
01/10/2024 10:56:34;     840.001;                                   0.040;
01/10/2024 10:56:35;     841.001;                                   0.019;
01/10/2024 10:56:36;     842.001;                                   0.023;
01/10/2024 10:56:37;     843.001;                                   0.030;
01/10/2024 10:56:38;     844.001;                                   0.009;
01/10/2024 10:56:39;     845.001;                                   0.006;
01/10/2024 10:56:40;     846.001;                                   0.034;
01/10/2024 10:56:41;     847.001;                                   0.003;
01/10/2024 10:56:42;     848.001;                                   0.037;
01/10/2024 10:56:43;     849.001;                                   0.013;
01/10/2024 10:56:44;     850.001;                                   0.041;
01/10/2024 10:56:45;     851.001;                                  -0.003;
01/10/2024 10:56:46;     852.001;                                   0.017;
01/10/2024 10:56:47;     853.001;                                   0.021;
01/10/2024 10:56:48;     854.001;                                   0.028;
01/10/2024 10:56:49;     855.001;                                   0.014;
01/10/2024 10:56:50;     856.001;                                  -0.007;
01/10/2024 10:56:51;     857.001;                                   0.021;
01/10/2024 10:56:52;     858.001;                                   0.008;
01/10/2024 10:56:53;     859.001;                                   0.004;
01/10/2024 10:56:54;     860.001;                                   0.011;
01/10/2024 10:56:55;     861.001;                                   0.029;
01/10/2024 10:56:56;     862.001;                                   0.012;
01/10/2024 10:56:57;     863.001;                                   0.026;
01/10/2024 10:56:58;     864.001;                                   0.005;
01/10/2024 10:56:59;     865.001;                                   0.006;
01/10/2024 10:57:00;     866.001;                                   0.012;
01/10/2024 10:57:01;     867.001;                                   0.023;
01/10/2024 10:57:02;     868.001;                                   0.019;
01/10/2024 10:57:03;     869.001;                                   0.009;
01/10/2024 10:57:04;     870.001;                                   0.013;
01/10/2024 10:57:05;     871.001;                                  -0.005;
01/10/2024 10:57:06;     872.001;                                   0.010;
01/10/2024 10:57:07;     873.001;                                   0.006;
01/10/2024 10:57:08;     874.001;                                   0.024;
01/10/2024 10:57:09;     875.001;                                   0.010;
01/10/2024 10:57:10;     876.001;                                   0.024;
01/10/2024 10:57:11;     877.001;                                   0.038;
01/10/2024 10:57:12;     878.001;                                   0.010;
01/10/2024 10:57:13;     879.001;                                   0.014;
01/10/2024 10:57:14;     880.001;                                   0.028;
01/10/2024 10:57:15;     881.001;                                   0.021;
01/10/2024 10:57:16;     882.001;                                   0.014;
01/10/2024 10:57:17;     883.001;                                   0.028;
01/10/2024 10:57:18;     884.001;                                  -0.010;
01/10/2024 10:57:19;     885.001;                                   0.008;
01/10/2024 10:57:20;     886.001;                                   0.018;
01/10/2024 10:57:21;     887.001;                                   0.039;
01/10/2024 10:57:22;     888.001;                                   0.004;
01/10/2024 10:57:23;     889.001;                                  -0.017;
01/10/2024 10:57:24;     890.001;                                   0.036;
01/10/2024 10:57:25;     891.001;                                   0.029;
01/10/2024 10:57:26;     892.001;                                   0.019;
01/10/2024 10:57:27;     893.001;                                   0.026;
01/10/2024 10:57:28;     894.001;                                   0.023;
01/10/2024 10:57:29;     895.001;                                   0.026;
01/10/2024 10:57:30;     896.001;                                   0.005;
01/10/2024 10:57:31;     897.001;                                   0.026;
01/10/2024 10:57:32;     898.001;                                  -0.005;
01/10/2024 10:57:33;     899.001;                                  -0.009;
01/10/2024 10:57:34;     900.001;                                   0.003;
01/10/2024 10:57:35;     901.001;                                   0.005;
01/10/2024 10:57:36;     902.001;                                   0.009;
01/10/2024 10:57:37;     903.001;                                  -0.015;
01/10/2024 10:57:38;     904.001;                                   0.030;
01/10/2024 10:57:39;     905.001;                                   0.020;
01/10/2024 10:57:40;     906.001;                                   0.030;
01/10/2024 10:57:41;     907.001;                                   0.024;
01/10/2024 10:57:42;     908.001;                                   0.027;
01/10/2024 10:57:43;     909.001;                                   0.037;
01/10/2024 10:57:44;     910.001;                                   0.017;
01/10/2024 10:57:45;     911.001;                                   0.024;
01/10/2024 10:57:46;     912.001;                                   0.031;
01/10/2024 10:57:47;     913.001;                                   0.013;
01/10/2024 10:57:48;     914.001;                                   0.020;
01/10/2024 10:57:49;     915.001;                                   0.024;
01/10/2024 10:57:50;     916.001;                                   0.027;
01/10/2024 10:57:51;     917.001;                                   0.034;
01/10/2024 10:57:52;     918.001;                                   0.035;
01/10/2024 10:57:53;     919.001;                                   0.007;
01/10/2024 10:57:54;     920.001;                                   0.004;
01/10/2024 10:57:55;     921.001;                                   0.014;
01/10/2024 10:57:56;     922.001;                                   0.021;
01/10/2024 10:57:57;     923.001;                                   0.031;
01/10/2024 10:57:58;     924.001;                                   0.011;
01/10/2024 10:57:59;     925.001;                                   0.004;
01/10/2024 10:58:00;     926.001;                                  -0.000;
01/10/2024 10:58:01;     927.001;                                   0.028;
01/10/2024 10:58:02;     928.001;                                   0.018;
01/10/2024 10:58:03;     929.001;                                   0.021;
01/10/2024 10:58:04;     930.001;                                   0.011;
01/10/2024 10:58:05;     931.001;                                  -0.004;
01/10/2024 10:58:06;     932.001;                                   0.038;
01/10/2024 10:58:07;     933.001;                                   0.423;
01/10/2024 10:58:08;     934.001;                                   0.322;
01/10/2024 10:58:09;     935.001;                                   0.388;
01/10/2024 10:58:10;     936.001;                                   0.419;
01/10/2024 10:58:11;     937.001;                                   0.461;
01/10/2024 10:58:12;     938.001;                                   0.425;
01/10/2024 10:58:13;     939.001;                                   0.408;
01/10/2024 10:58:14;     940.001;                                   0.463;
01/10/2024 10:58:15;     941.001;                                   0.402;
01/10/2024 10:58:16;     942.001;                                   0.500;
01/10/2024 10:58:17;     943.001;                                   0.456;
01/10/2024 10:58:18;     944.001;                                   0.774;
01/10/2024 10:58:19;     945.001;                                   0.941;
01/10/2024 10:58:20;     946.001;                                   1.552;
01/10/2024 10:58:21;     947.001;                                   1.886;
01/10/2024 10:58:22;     948.001;                                   2.575;
01/10/2024 10:58:23;     949.001;                                   2.941;
01/10/2024 10:58:24;     950.001;                                   3.566;
01/10/2024 10:58:25;     951.001;                                   3.992;
01/10/2024 10:58:26;     952.001;                                   4.562;
01/10/2024 10:58:27;     953.001;                                   5.033;
01/10/2024 10:58:28;     954.001;                                   5.627;
01/10/2024 10:58:29;     955.001;                                   6.040;
01/10/2024 10:58:30;     956.001;                                   6.680;
01/10/2024 10:58:31;     957.001;                                   7.036;
01/10/2024 10:58:32;     958.001;                                   7.711;
01/10/2024 10:58:33;     959.001;                                   8.043;
01/10/2024 10:58:34;     960.001;                                   8.760;
01/10/2024 10:58:35;     961.001;                                   9.051;
01/10/2024 10:58:36;     962.001;                                   9.750;
01/10/2024 10:58:37;     963.001;                                  10.108;
01/10/2024 10:58:38;     964.001;                                  10.758;
01/10/2024 10:58:39;     965.001;                                  11.192;
01/10/2024 10:58:40;     966.001;                                  11.748;
01/10/2024 10:58:41;     967.001;                                  12.217;
01/10/2024 10:58:42;     968.001;                                  12.784;
01/10/2024 10:58:43;     969.001;                                  13.211;
01/10/2024 10:58:44;     970.001;                                  13.774;
01/10/2024 10:58:45;     971.001;                                  14.229;
01/10/2024 10:58:46;     972.001;                                  14.814;
01/10/2024 10:58:47;     973.001;                                  15.310;
01/10/2024 10:58:48;     974.001;                                  15.796;
01/10/2024 10:58:49;     975.001;                                  16.342;
01/10/2024 10:58:50;     976.001;                                  16.824;
01/10/2024 10:58:51;     977.001;                                  17.363;
01/10/2024 10:58:52;     978.001;                                  17.890;
01/10/2024 10:58:53;     979.001;                                  18.375;
01/10/2024 10:58:54;     980.001;                                  18.946;
01/10/2024 10:58:55;     981.001;                                  19.399;
01/10/2024 10:58:56;     982.001;                                  20.021;
01/10/2024 10:58:57;     983.001;                                  20.452;
01/10/2024 10:58:58;     984.001;                                  21.071;
01/10/2024 10:58:59;     985.001;                                  21.507;
01/10/2024 10:59:00;     986.001;                                  22.106;
01/10/2024 10:59:01;     987.001;                                  22.528;
01/10/2024 10:59:02;     988.001;                                  23.099;
01/10/2024 10:59:03;     989.001;                                  23.558;
01/10/2024 10:59:04;     990.001;                                  24.141;
01/10/2024 10:59:05;     991.001;                                  24.634;
01/10/2024 10:59:06;     992.001;                                  25.137;
01/10/2024 10:59:07;     993.001;                                  25.670;
01/10/2024 10:59:08;     994.001;                                  26.221;
01/10/2024 10:59:09;     995.001;                                  26.708;
01/10/2024 10:59:10;     996.001;                                  27.216;
01/10/2024 10:59:11;     997.001;                                  27.786;
01/10/2024 10:59:12;     998.001;                                  28.165;
01/10/2024 10:59:13;     999.001;                                  28.845;
01/10/2024 10:59:14;    1000.001;                                  29.196;
01/10/2024 10:59:15;    1001.001;                                  29.834;
01/10/2024 10:59:16;    1002.001;                                  30.222;
01/10/2024 10:59:17;    1003.001;                                  30.923;
01/10/2024 10:59:18;    1004.001;                                  31.228;
01/10/2024 10:59:19;    1005.001;                                  32.011;
01/10/2024 10:59:20;    1006.001;                                  32.233;
01/10/2024 10:59:21;    1007.001;                                  33.016;
01/10/2024 10:59:22;    1008.001;                                  33.225;
01/10/2024 10:59:23;    1009.001;                                  33.841;
01/10/2024 10:59:24;    1010.001;                                  33.569;
01/10/2024 10:59:25;    1011.001;                                  33.796;
01/10/2024 10:59:26;    1012.001;                                  33.584;
01/10/2024 10:59:27;    1013.001;                                  33.815;
01/10/2024 10:59:28;    1014.001;                                  33.589;
01/10/2024 10:59:29;    1015.001;                                  33.769;
01/10/2024 10:59:30;    1016.001;                                  33.645;
01/10/2024 10:59:31;    1017.001;                                  33.821;
01/10/2024 10:59:32;    1018.001;                                  33.628;
01/10/2024 10:59:33;    1019.001;                                  33.919;
01/10/2024 10:59:34;    1020.001;                                  33.733;
01/10/2024 10:59:35;    1021.001;                                  33.907;
01/10/2024 10:59:36;    1022.001;                                  33.701;
01/10/2024 10:59:37;    1023.001;                                  33.913;
01/10/2024 10:59:38;    1024.001;                                  33.797;
01/10/2024 10:59:39;    1025.001;                                  33.909;
01/10/2024 10:59:40;    1026.001;                                  33.893;
01/10/2024 10:59:41;    1027.001;                                  33.874;
01/10/2024 10:59:42;    1028.001;                                  33.953;
01/10/2024 10:59:43;    1029.001;                                  33.944;
01/10/2024 10:59:44;    1030.001;                                  34.005;
01/10/2024 10:59:45;    1031.001;                                  34.041;
01/10/2024 10:59:46;    1032.001;                                  34.127;
01/10/2024 10:59:47;    1033.001;                                  34.160;
01/10/2024 10:59:48;    1034.001;                                  34.212;
01/10/2024 10:59:49;    1035.001;                                  34.262;
01/10/2024 10:59:50;    1036.001;                                  34.326;
01/10/2024 10:59:51;    1037.001;                                  34.384;
01/10/2024 10:59:52;    1038.001;                                  34.452;
01/10/2024 10:59:53;    1039.001;                                  34.620;
01/10/2024 10:59:54;    1040.001;                                  34.665;
01/10/2024 10:59:55;    1041.001;                                  34.781;
01/10/2024 10:59:56;    1042.001;                                  34.928;
01/10/2024 10:59:57;    1043.001;                                  34.972;
01/10/2024 10:59:58;    1044.001;                                  35.140;
01/10/2024 10:59:59;    1045.001;                                  35.256;
01/10/2024 11:00:00;    1046.001;                                  35.274;
01/10/2024 11:00:01;    1047.001;                                  35.524;
01/10/2024 11:00:02;    1048.001;                                  35.820;
01/10/2024 11:00:03;    1049.001;                                  36.087;
01/10/2024 11:00:04;    1050.001;                                  36.447;
01/10/2024 11:00:05;    1051.001;                                  36.682;
01/10/2024 11:00:06;    1052.001;                                  37.045;
01/10/2024 11:00:07;    1053.001;                                  37.257;
01/10/2024 11:00:08;    1054.001;                                  37.635;
01/10/2024 11:00:09;    1055.001;                                  37.772;
01/10/2024 11:00:10;    1056.001;                                  38.043;
01/10/2024 11:00:11;    1057.001;                                  37.794;
01/10/2024 11:00:12;    1058.001;                                  38.023;
01/10/2024 11:00:13;    1059.001;                                  37.953;
01/10/2024 11:00:14;    1060.001;                                  38.114;
01/10/2024 11:00:15;    1061.001;                                  37.996;
01/10/2024 11:00:16;    1062.001;                                  38.039;
01/10/2024 11:00:17;    1063.001;                                  38.036;
01/10/2024 11:00:18;    1064.001;                                  38.079;
01/10/2024 11:00:19;    1065.001;                                  37.995;
01/10/2024 11:00:20;    1066.001;                                  37.933;
01/10/2024 11:00:21;    1067.001;                                  38.045;
01/10/2024 11:00:22;    1068.001;                                  37.850;
01/10/2024 11:00:23;    1069.001;                                  38.051;
01/10/2024 11:00:24;    1070.001;                                  37.902;
01/10/2024 11:00:25;    1071.001;                                  38.047;
01/10/2024 11:00:26;    1072.001;                                  37.898;
01/10/2024 11:00:27;    1073.001;                                  37.980;
01/10/2024 11:00:28;    1074.001;                                  37.918;
01/10/2024 11:00:29;    1075.001;                                  38.082;
01/10/2024 11:00:30;    1076.001;                                  38.195;
01/10/2024 11:00:31;    1077.001;                                  38.628;
01/10/2024 11:00:32;    1078.001;                                  38.748;
01/10/2024 11:00:33;    1079.001;                                  39.157;
01/10/2024 11:00:34;    1080.001;                                  39.290;
01/10/2024 11:00:35;    1081.001;                                  39.678;
01/10/2024 11:00:36;    1082.001;                                  39.845;
01/10/2024 11:00:37;    1083.001;                                  39.945;
01/10/2024 11:00:38;    1084.001;                                  40.037;
01/10/2024 11:00:39;    1085.001;                                  39.978;
01/10/2024 11:00:40;    1086.001;                                  40.074;
01/10/2024 11:00:41;    1087.001;                                  39.901;
01/10/2024 11:00:42;    1088.001;                                  40.032;
01/10/2024 11:00:43;    1089.001;                                  39.814;
01/10/2024 11:00:44;    1090.001;                                  39.972;
01/10/2024 11:00:45;    1091.001;                                  39.761;
01/10/2024 11:00:46;    1092.001;                                  39.913;
01/10/2024 11:00:47;    1093.001;                                  39.754;
01/10/2024 11:00:48;    1094.001;                                  39.860;
01/10/2024 11:00:49;    1095.001;                                  39.753;
01/10/2024 11:00:50;    1096.001;                                  39.763;
01/10/2024 11:00:51;    1097.001;                                  39.701;
01/10/2024 11:00:52;    1098.001;                                  39.691;
01/10/2024 11:00:53;    1099.001;                                  39.659;
01/10/2024 11:00:54;    1100.001;                                  39.645;
01/10/2024 11:00:55;    1101.001;                                  39.628;
01/10/2024 11:00:56;    1102.001;                                  39.638;
01/10/2024 11:00:57;    1103.001;                                  39.597;
01/10/2024 11:00:58;    1104.001;                                  39.534;
01/10/2024 11:00:59;    1105.001;                                  39.528;
01/10/2024 11:01:00;    1106.001;                                  39.486;
01/10/2024 11:01:01;    1107.001;                                  39.448;
01/10/2024 11:01:02;    1108.001;                                  39.493;
01/10/2024 11:01:03;    1109.001;                                  39.492;
01/10/2024 11:01:04;    1110.001;                                  39.575;
01/10/2024 11:01:05;    1111.001;                                  39.516;
01/10/2024 11:01:06;    1112.001;                                  39.534;
01/10/2024 11:01:07;    1113.001;                                  39.571;
01/10/2024 11:01:08;    1114.001;                                  39.575;
01/10/2024 11:01:09;    1115.001;                                  39.615;
01/10/2024 11:01:10;    1116.001;                                  39.653;
01/10/2024 11:01:11;    1117.001;                                  39.739;
01/10/2024 11:01:12;    1118.001;                                  39.732;
01/10/2024 11:01:13;    1119.001;                                  39.794;
01/10/2024 11:01:14;    1120.001;                                  39.736;
01/10/2024 11:01:15;    1121.001;                                  39.800;
01/10/2024 11:01:16;    1122.001;                                  39.776;
01/10/2024 11:01:17;    1123.001;                                  39.866;
01/10/2024 11:01:18;    1124.001;                                  39.842;
01/10/2024 11:01:19;    1125.001;                                  39.928;
01/10/2024 11:01:20;    1126.001;                                  39.951;
01/10/2024 11:01:21;    1127.001;                                  39.959;
01/10/2024 11:01:22;    1128.001;                                  39.996;
01/10/2024 11:01:23;    1129.001;                                  40.064;
01/10/2024 11:01:24;    1130.001;                                  40.048;
01/10/2024 11:01:25;    1131.001;                                  40.106;
01/10/2024 11:01:26;    1132.001;                                  40.103;
01/10/2024 11:01:27;    1133.001;                                  40.205;
01/10/2024 11:01:28;    1134.001;                                  40.181;
01/10/2024 11:01:29;    1135.001;                                  40.215;
01/10/2024 11:01:30;    1136.001;                                  40.311;
01/10/2024 11:01:31;    1137.001;                                  40.301;
01/10/2024 11:01:32;    1138.001;                                  40.387;
01/10/2024 11:01:33;    1139.001;                                  40.332;
01/10/2024 11:01:34;    1140.001;                                  40.627;
01/10/2024 11:01:35;    1141.001;                                  40.469;
01/10/2024 11:01:36;    1142.001;                                  40.606;
01/10/2024 11:01:37;    1143.001;                                  40.603;
01/10/2024 11:01:38;    1144.001;                                  40.620;
01/10/2024 11:01:39;    1145.001;                                  40.733;
01/10/2024 11:01:40;    1146.001;                                  40.688;
01/10/2024 11:01:41;    1147.001;                                  40.794;
01/10/2024 11:01:42;    1148.001;                                  40.819;
01/10/2024 11:01:43;    1149.001;                                  40.867;
01/10/2024 11:01:44;    1150.001;                                  40.935;
01/10/2024 11:01:45;    1151.001;                                  40.949;
01/10/2024 11:01:46;    1152.001;                                  41.024;
01/10/2024 11:01:47;    1153.001;                                  41.099;
01/10/2024 11:01:48;    1154.001;                                  41.206;
01/10/2024 11:01:49;    1155.001;                                  41.233;
01/10/2024 11:01:50;    1156.001;                                  41.456;
01/10/2024 11:01:51;    1157.001;                                  41.514;
01/10/2024 11:01:52;    1158.001;                                  41.700;
01/10/2024 11:01:53;    1159.001;                                  41.792;
01/10/2024 11:01:54;    1160.001;                                  41.940;
01/10/2024 11:01:55;    1161.001;                                  42.018;
01/10/2024 11:01:56;    1162.001;                                  42.163;
01/10/2024 11:01:57;    1163.001;                                  42.328;
01/10/2024 11:01:58;    1164.001;                                  42.447;
01/10/2024 11:01:59;    1165.001;                                  42.645;
01/10/2024 11:02:00;    1166.001;                                  42.686;
01/10/2024 11:02:01;    1167.001;                                  42.951;
01/10/2024 11:02:02;    1168.001;                                  42.934;
01/10/2024 11:02:03;    1169.001;                                  43.262;
01/10/2024 11:02:04;    1170.001;                                  43.118;
01/10/2024 11:02:05;    1171.001;                                  43.540;
01/10/2024 11:02:06;    1172.001;                                  43.388;
01/10/2024 11:02:07;    1173.001;                                  43.830;
01/10/2024 11:02:08;    1174.001;                                  43.665;
01/10/2024 11:02:09;    1175.001;                                  44.085;
01/10/2024 11:02:10;    1176.001;                                  43.891;
01/10/2024 11:02:11;    1177.001;                                  44.310;
01/10/2024 11:02:12;    1178.001;                                  44.238;
01/10/2024 11:02:13;    1179.001;                                  44.536;
01/10/2024 11:02:14;    1180.001;                                  44.536;
01/10/2024 11:02:15;    1181.001;                                  44.693;
01/10/2024 11:02:16;    1182.001;                                  44.607;
01/10/2024 11:02:17;    1183.001;                                  44.837;
01/10/2024 11:02:18;    1184.001;                                  44.944;
01/10/2024 11:02:19;    1185.001;                                  45.097;
01/10/2024 11:02:20;    1186.001;                                  45.193;
01/10/2024 11:02:21;    1187.001;                                  45.355;
01/10/2024 11:02:22;    1188.001;                                  45.471;
01/10/2024 11:02:23;    1189.001;                                  45.635;
01/10/2024 11:02:24;    1190.001;                                  45.731;
01/10/2024 11:02:25;    1191.001;                                  45.886;
01/10/2024 11:02:26;    1192.001;                                  45.955;
01/10/2024 11:02:27;    1193.001;                                  46.166;
01/10/2024 11:02:28;    1194.001;                                  46.245;
01/10/2024 11:02:29;    1195.001;                                  46.455;
01/10/2024 11:02:30;    1196.001;                                  46.523;
01/10/2024 11:02:31;    1197.001;                                  46.681;
01/10/2024 11:02:32;    1198.001;                                  46.834;
01/10/2024 11:02:33;    1199.001;                                  46.903;
01/10/2024 11:02:34;    1200.001;                                  47.102;
01/10/2024 11:02:35;    1201.001;                                  47.191;
01/10/2024 11:02:36;    1202.001;                                  47.383;
01/10/2024 11:02:37;    1203.001;                                  47.462;
01/10/2024 11:02:38;    1204.001;                                  47.702;
01/10/2024 11:02:39;    1205.001;                                  47.701;
01/10/2024 11:02:40;    1206.001;                                  47.896;
01/10/2024 11:02:41;    1207.001;                                  47.996;
01/10/2024 11:02:42;    1208.001;                                  48.201;
01/10/2024 11:02:43;    1209.001;                                  48.293;
01/10/2024 11:02:44;    1210.001;                                  48.438;
01/10/2024 11:02:45;    1211.001;                                  48.582;
01/10/2024 11:02:46;    1212.001;                                  48.736;
01/10/2024 11:02:47;    1213.001;                                  48.828;
01/10/2024 11:02:48;    1214.001;                                  49.033;
01/10/2024 11:02:49;    1215.001;                                  49.116;
01/10/2024 11:02:50;    1216.001;                                  49.284;
01/10/2024 11:02:51;    1217.001;                                  49.393;
01/10/2024 11:02:52;    1218.001;                                  49.561;
01/10/2024 11:02:53;    1219.001;                                  49.705;
01/10/2024 11:02:54;    1220.001;                                  49.855;
01/10/2024 11:02:55;    1221.001;                                  49.992;
01/10/2024 11:02:56;    1222.001;                                  50.116;
01/10/2024 11:02:57;    1223.001;                                  50.287;
01/10/2024 11:02:58;    1224.001;                                  50.146;
01/10/2024 11:02:59;    1225.001;                                  50.282;
01/10/2024 11:03:00;    1226.001;                                  50.166;
01/10/2024 11:03:01;    1227.001;                                  50.309;
01/10/2024 11:03:02;    1228.001;                                  50.188;
01/10/2024 11:03:03;    1229.001;                                  50.157;
01/10/2024 11:03:04;    1230.001;                                  50.192;
01/10/2024 11:03:05;    1231.001;                                  50.198;
01/10/2024 11:03:06;    1232.001;                                  50.167;
01/10/2024 11:03:07;    1233.001;                                  50.221;
01/10/2024 11:03:08;    1234.001;                                  50.139;
01/10/2024 11:03:09;    1235.001;                                  50.265;
01/10/2024 11:03:10;    1236.001;                                  50.101;
01/10/2024 11:03:11;    1237.001;                                  50.258;
01/10/2024 11:03:12;    1238.001;                                  50.076;
01/10/2024 11:03:13;    1239.001;                                  50.278;
01/10/2024 11:03:14;    1240.001;                                  50.068;
01/10/2024 11:03:15;    1241.001;                                  50.227;
01/10/2024 11:03:16;    1242.001;                                  50.158;
01/10/2024 11:03:17;    1243.001;                                  50.171;
01/10/2024 11:03:18;    1244.001;                                  50.175;
01/10/2024 11:03:19;    1245.001;                                  50.222;
01/10/2024 11:03:20;    1246.001;                                  50.181;
01/10/2024 11:03:21;    1247.001;                                  50.236;
01/10/2024 11:03:22;    1248.001;                                  50.143;
01/10/2024 11:03:23;    1249.001;                                  50.216;
01/10/2024 11:03:24;    1250.001;                                  50.151;
01/10/2024 11:03:25;    1251.001;                                  50.256;
01/10/2024 11:03:26;    1252.001;                                  50.133;
01/10/2024 11:03:27;    1253.001;                                  50.239;
01/10/2024 11:03:28;    1254.001;                                  50.156;
01/10/2024 11:03:29;    1255.001;                                  50.193;
01/10/2024 11:03:30;    1256.001;                                  50.232;
