Report Date:;15/05/2024 13:38:14
Report User Name:;clt-sonde
Report Computer Name:;CLT-THO-SA249-P
Application:;WinSitu.exe
Application Version:;5.7.6.1


Log File Properties
File Name;240515-WS-BourgetB-05-2024_2024-05-15_13-38-05-073.wsl
Create Date;15/05/2024 13:37:05

Device Properties
Device;Level TROLL 400
Site;Bourget
Device Name; 
Serial Number;1028058
Firmware Version;3.09
Hardware Version;6
Device Address;1
Device Comm Cfg;9600,8,Even,1,(Modbus-ASCII)
Used Memory;50
Used Battery;15

Log Configuration
;Log Name;240515-WS-BourgetB-05-2024
;Created By;clt-sonde
;Computer Name;CLT-THO-SA249-P
;Application;WinSitu.exe
;Application Version;5.7.6.1
;Create Date;15/05/2024 10:36:48 Paris, Madrid (heure d’été)
;Log Setup Time Zone;Paris, Madrid (heure d’été)
;Notes Size(bytes);4096
;Overwrite when full;Disabled
;Scheduled Start Time;Manual Start
;Scheduled Stop Time;No Stop Time
;Type;Fast Linear
 ;Interval;Days: 0 hrs: 00 mins: 00 secs: 01



Level Reference Settings At Log Creation
;        Level Measurement Mode;Depth
;              Specific Gravity;0.999


Other Log Settings
;Pressure Offset:;966.732 (mBar)
;Depth of Probe:;-0.00698517 (m)
;Head Pressure:;-0.684326 (mBar)
;Temperature:;20.1221 (C)



Log Notes:
Date and Time;Note
15/05/2024 10:37:02;Used Battery: 15% Used Memory: 53%   User Name: clt-sonde
15/05/2024 10:37:14;Manual Start Command
15/05/2024 13:31:27;Used Battery: 15% Used Memory: 56%   User Name: clt-sonde
15/05/2024 13:31:29;Manual Stop Command


Log Data:
Record Count;10446

Sensors;1

 ,1,1028058,Pressure/Temp 500 PSIA (341.3m/1120ft)

Time Zone: Paris, Madrid (heure d’été)

;;Sensor: Pres(A) 1120ft                  ;
;Elapsed Time;SN#: 1028058                            ;
Date and Time;Seconds     ;Depth (m)                               ;
15/05/2024 11:46:54;    4180.000;                                  -0.018;
15/05/2024 11:46:55;    4181.000;                                  -0.029;
15/05/2024 11:46:56;    4182.000;                                  -0.018;
15/05/2024 11:46:57;    4183.000;                                   0.010;
15/05/2024 11:46:58;    4184.000;                                  -0.014;
15/05/2024 11:46:59;    4185.000;                                  -0.011;
15/05/2024 11:47:00;    4186.000;                                  -0.025;
15/05/2024 11:47:01;    4187.000;                                  -0.000;
15/05/2024 11:47:02;    4188.000;                                  -0.004;
15/05/2024 11:47:03;    4189.000;                                  -0.007;
15/05/2024 11:47:04;    4190.000;                                  -0.021;
15/05/2024 11:47:05;    4191.000;                                  -0.032;
15/05/2024 11:47:06;    4192.000;                                  -0.007;
15/05/2024 11:47:07;    4193.000;                                  -0.014;
15/05/2024 11:47:08;    4194.000;                                  -0.007;
15/05/2024 11:47:09;    4195.000;                                  -0.011;
15/05/2024 11:47:10;    4196.000;                                  -0.018;
15/05/2024 11:47:11;    4197.000;                                  -0.018;
15/05/2024 11:47:12;    4198.000;                                  -0.039;
15/05/2024 11:47:13;    4199.000;                                  -0.014;
15/05/2024 11:47:14;    4200.000;                                  -0.004;
15/05/2024 11:47:15;    4201.000;                                  -0.014;
15/05/2024 11:47:16;    4202.000;                                  -0.014;
15/05/2024 11:47:17;    4203.000;                                  -0.014;
15/05/2024 11:47:18;    4204.000;                                  -0.007;
15/05/2024 11:47:19;    4205.000;                                   0.010;
15/05/2024 11:47:20;    4206.000;                                   0.003;
15/05/2024 11:47:21;    4207.000;                                  -0.000;
15/05/2024 11:47:22;    4208.000;                                  -0.014;
15/05/2024 11:47:23;    4209.000;                                  -0.000;
15/05/2024 11:47:24;    4210.000;                                  -0.025;
15/05/2024 11:47:25;    4211.000;                                  -0.004;
15/05/2024 11:47:26;    4212.000;                                  -0.025;
15/05/2024 11:47:27;    4213.000;                                  -0.022;
15/05/2024 11:47:28;    4214.000;                                   0.024;
15/05/2024 11:47:29;    4215.000;                                  -0.011;
15/05/2024 11:47:30;    4216.000;                                  -0.015;
15/05/2024 11:47:31;    4217.000;                                  -0.022;
15/05/2024 11:47:32;    4218.000;                                  -0.015;
15/05/2024 11:47:33;    4219.000;                                  -0.007;
15/05/2024 11:47:34;    4220.000;                                  -0.025;
15/05/2024 11:47:35;    4221.000;                                  -0.018;
15/05/2024 11:47:36;    4222.000;                                  -0.011;
15/05/2024 11:47:37;    4223.000;                                  -0.039;
15/05/2024 11:47:38;    4224.000;                                  -0.022;
15/05/2024 11:47:39;    4225.000;                                  -0.011;
15/05/2024 11:47:40;    4226.000;                                  -0.025;
15/05/2024 11:47:41;    4227.000;                                  -0.008;
15/05/2024 11:47:42;    4228.000;                                   0.013;
15/05/2024 11:47:43;    4229.000;                                  -0.011;
15/05/2024 11:47:44;    4230.000;                                   0.042;
15/05/2024 11:47:45;    4231.000;                                  -0.005;
15/05/2024 11:47:46;    4232.000;                                  -0.018;
15/05/2024 11:47:47;    4233.000;                                  -0.005;
15/05/2024 11:47:48;    4234.000;                                   0.007;
15/05/2024 11:47:49;    4235.000;                                  -0.015;
15/05/2024 11:47:50;    4236.000;                                  -0.001;
15/05/2024 11:47:51;    4237.000;                                  -0.015;
15/05/2024 11:47:52;    4238.000;                                   0.009;
15/05/2024 11:47:53;    4239.000;                                   0.010;
15/05/2024 11:47:54;    4240.000;                                  -0.005;
15/05/2024 11:47:55;    4241.000;                                   0.013;
15/05/2024 11:47:56;    4242.000;                                  -0.015;
15/05/2024 11:47:57;    4243.000;                                  -0.015;
15/05/2024 11:47:58;    4244.000;                                  -0.000;
15/05/2024 11:47:59;    4245.000;                                  -0.008;
15/05/2024 11:48:00;    4246.000;                                  -0.012;
15/05/2024 11:48:01;    4247.000;                                   0.013;
15/05/2024 11:48:02;    4248.000;                                  -0.022;
15/05/2024 11:48:03;    4249.000;                                  -0.018;
15/05/2024 11:48:04;    4250.000;                                  -0.008;
15/05/2024 11:48:05;    4251.000;                                  -0.005;
15/05/2024 11:48:06;    4252.000;                                  -0.029;
15/05/2024 11:48:07;    4253.000;                                  -0.019;
15/05/2024 11:48:08;    4254.000;                                  -0.001;
15/05/2024 11:48:09;    4255.000;                                  -0.005;
15/05/2024 11:48:10;    4256.000;                                  -0.008;
15/05/2024 11:48:11;    4257.000;                                  -0.022;
15/05/2024 11:48:12;    4258.000;                                  -0.005;
15/05/2024 11:48:13;    4259.000;                                   0.003;
15/05/2024 11:48:14;    4260.000;                                  -0.001;
15/05/2024 11:48:15;    4261.000;                                  -0.032;
15/05/2024 11:48:16;    4262.000;                                  -0.026;
15/05/2024 11:48:17;    4263.000;                                  -0.036;
15/05/2024 11:48:18;    4264.000;                                  -0.029;
15/05/2024 11:48:19;    4265.000;                                  -0.001;
15/05/2024 11:48:20;    4266.000;                                  -0.008;
15/05/2024 11:48:21;    4267.000;                                  -0.008;
15/05/2024 11:48:22;    4268.000;                                  -0.005;
15/05/2024 11:48:23;    4269.000;                                   0.006;
15/05/2024 11:48:24;    4270.000;                                  -0.015;
15/05/2024 11:48:25;    4271.000;                                  -0.039;
15/05/2024 11:48:26;    4272.000;                                  -0.008;
15/05/2024 11:48:27;    4273.000;                                  -0.001;
15/05/2024 11:48:28;    4274.000;                                  -0.008;
15/05/2024 11:48:29;    4275.000;                                  -0.018;
15/05/2024 11:48:30;    4276.000;                                  -0.018;
15/05/2024 11:48:31;    4277.000;                                  -0.022;
15/05/2024 11:48:32;    4278.000;                                  -0.025;
15/05/2024 11:48:33;    4279.000;                                  -0.025;
15/05/2024 11:48:34;    4280.000;                                  -0.005;
15/05/2024 11:48:35;    4281.000;                                  -0.015;
15/05/2024 11:48:36;    4282.000;                                  -0.036;
15/05/2024 11:48:37;    4283.000;                                  -0.036;
15/05/2024 11:48:38;    4284.000;                                  -0.029;
15/05/2024 11:48:39;    4285.000;                                  -0.022;
15/05/2024 11:48:40;    4286.000;                                  -0.011;
15/05/2024 11:48:41;    4287.000;                                  -0.022;
15/05/2024 11:48:42;    4288.000;                                  -0.018;
15/05/2024 11:48:43;    4289.000;                                  -0.015;
15/05/2024 11:48:44;    4290.000;                                   0.003;
15/05/2024 11:48:45;    4291.000;                                   0.003;
15/05/2024 11:48:46;    4292.000;                                  -0.025;
15/05/2024 11:48:47;    4293.000;                                  -0.005;
15/05/2024 11:48:48;    4294.000;                                  -0.018;
15/05/2024 11:48:49;    4295.000;                                  -0.028;
15/05/2024 11:48:50;    4296.000;                                  -0.000;
15/05/2024 11:48:51;    4297.000;                                   0.014;
15/05/2024 11:48:52;    4298.000;                                  -0.025;
15/05/2024 11:48:53;    4299.000;                                   0.017;
15/05/2024 11:48:54;    4300.000;                                  -0.007;
15/05/2024 11:48:55;    4301.000;                                  -0.007;
15/05/2024 11:48:56;    4302.000;                                  -0.025;
15/05/2024 11:48:57;    4303.000;                                   0.000;
15/05/2024 11:48:58;    4304.000;                                  -0.031;
15/05/2024 11:48:59;    4305.000;                                  -0.035;
15/05/2024 11:49:00;    4306.000;                                  -0.004;
15/05/2024 11:49:01;    4307.000;                                  -0.038;
15/05/2024 11:49:02;    4308.000;                                  -0.007;
15/05/2024 11:49:03;    4309.000;                                  -0.025;
15/05/2024 11:49:04;    4310.000;                                  -0.038;
15/05/2024 11:49:05;    4311.000;                                  -0.007;
15/05/2024 11:49:06;    4312.000;                                  -0.021;
15/05/2024 11:49:07;    4313.000;                                  -0.004;
15/05/2024 11:49:08;    4314.000;                                  -0.011;
15/05/2024 11:49:09;    4315.000;                                  -0.017;
15/05/2024 11:49:10;    4316.000;                                  -0.038;
15/05/2024 11:49:11;    4317.000;                                  -0.004;
15/05/2024 11:49:12;    4318.000;                                  -0.004;
15/05/2024 11:49:13;    4319.000;                                  -0.004;
15/05/2024 11:49:14;    4320.000;                                  -0.014;
15/05/2024 11:49:15;    4321.000;                                   0.014;
15/05/2024 11:49:16;    4322.000;                                  -0.024;
15/05/2024 11:49:17;    4323.000;                                   0.001;
15/05/2024 11:49:18;    4324.000;                                  -0.021;
15/05/2024 11:49:19;    4325.000;                                  -0.017;
15/05/2024 11:49:20;    4326.000;                                  -0.013;
15/05/2024 11:49:21;    4327.000;                                   0.001;
15/05/2024 11:49:22;    4328.000;                                   0.011;
15/05/2024 11:49:23;    4329.000;                                  -0.010;
15/05/2024 11:49:24;    4330.000;                                   0.004;
15/05/2024 11:49:25;    4331.000;                                  -0.017;
15/05/2024 11:49:26;    4332.000;                                  -0.006;
15/05/2024 11:49:27;    4333.000;                                  -0.017;
15/05/2024 11:49:28;    4334.000;                                  -0.013;
15/05/2024 11:49:29;    4335.000;                                  -0.031;
15/05/2024 11:49:30;    4336.000;                                   0.001;
15/05/2024 11:49:31;    4337.000;                                   0.008;
15/05/2024 11:49:32;    4338.000;                                   0.004;
15/05/2024 11:49:33;    4339.000;                                  -0.038;
15/05/2024 11:49:34;    4340.000;                                   0.015;
15/05/2024 11:49:35;    4341.000;                                  -0.020;
15/05/2024 11:49:36;    4342.000;                                   0.002;
15/05/2024 11:49:37;    4343.000;                                  -0.020;
15/05/2024 11:49:38;    4344.000;                                   0.015;
15/05/2024 11:49:39;    4345.000;                                  -0.013;
15/05/2024 11:49:40;    4346.000;                                  -0.027;
15/05/2024 11:49:41;    4347.000;                                  -0.030;
15/05/2024 11:49:42;    4348.000;                                  -0.009;
15/05/2024 11:49:43;    4349.000;                                  -0.016;
15/05/2024 11:49:44;    4350.000;                                  -0.003;
15/05/2024 11:49:45;    4351.000;                                  -0.005;
15/05/2024 11:49:46;    4352.000;                                  -0.026;
15/05/2024 11:49:47;    4353.000;                                   0.002;
15/05/2024 11:49:48;    4354.000;                                  -0.034;
15/05/2024 11:49:49;    4355.000;                                   0.009;
15/05/2024 11:49:50;    4356.000;                                  -0.026;
15/05/2024 11:49:51;    4357.000;                                  -0.005;
15/05/2024 11:49:52;    4358.000;                                   0.012;
15/05/2024 11:49:53;    4359.000;                                   0.002;
15/05/2024 11:49:54;    4360.000;                                  -0.023;
15/05/2024 11:49:55;    4361.000;                                  -0.009;
15/05/2024 11:49:56;    4362.000;                                  -0.016;
15/05/2024 11:49:57;    4363.000;                                   0.005;
15/05/2024 11:49:58;    4364.000;                                   0.002;
15/05/2024 11:49:59;    4365.000;                                  -0.020;
15/05/2024 11:50:00;    4366.000;                                  -0.012;
15/05/2024 11:50:01;    4367.000;                                   0.005;
15/05/2024 11:50:02;    4368.000;                                  -0.026;
15/05/2024 11:50:03;    4369.000;                                  -0.023;
15/05/2024 11:50:04;    4370.000;                                  -0.012;
15/05/2024 11:50:05;    4371.000;                                  -0.016;
15/05/2024 11:50:06;    4372.000;                                  -0.016;
15/05/2024 11:50:07;    4373.000;                                  -0.009;
15/05/2024 11:50:08;    4374.000;                                  -0.023;
15/05/2024 11:50:09;    4375.000;                                  -0.016;
15/05/2024 11:50:10;    4376.000;                                  -0.016;
15/05/2024 11:50:11;    4377.000;                                  -0.012;
15/05/2024 11:50:12;    4378.000;                                  -0.033;
15/05/2024 11:50:13;    4379.000;                                  -0.012;
15/05/2024 11:50:14;    4380.000;                                  -0.029;
15/05/2024 11:50:15;    4381.000;                                   0.012;
15/05/2024 11:50:16;    4382.000;                                  -0.008;
15/05/2024 11:50:17;    4383.000;                                  -0.002;
15/05/2024 11:50:18;    4384.000;                                   0.010;
15/05/2024 11:50:19;    4385.000;                                  -0.033;
15/05/2024 11:50:20;    4386.000;                                  -0.002;
15/05/2024 11:50:21;    4387.000;                                  -0.033;
15/05/2024 11:50:22;    4388.000;                                  -0.019;
15/05/2024 11:50:23;    4389.000;                                  -0.002;
15/05/2024 11:50:24;    4390.000;                                   0.006;
15/05/2024 11:50:25;    4391.000;                                  -0.001;
15/05/2024 11:50:26;    4392.000;                                  -0.012;
15/05/2024 11:50:27;    4393.000;                                  -0.015;
15/05/2024 11:50:28;    4394.000;                                   0.010;
15/05/2024 11:50:29;    4395.000;                                  -0.002;
15/05/2024 11:50:30;    4396.000;                                  -0.022;
15/05/2024 11:50:31;    4397.000;                                  -0.001;
15/05/2024 11:50:32;    4398.000;                                  -0.008;
15/05/2024 11:50:33;    4399.000;                                  -0.011;
15/05/2024 11:50:34;    4400.000;                                  -0.019;
15/05/2024 11:50:35;    4401.000;                                  -0.011;
15/05/2024 11:50:36;    4402.000;                                  -0.005;
15/05/2024 11:50:37;    4403.000;                                  -0.025;
15/05/2024 11:50:38;    4404.000;                                  -0.015;
15/05/2024 11:50:39;    4405.000;                                  -0.008;
15/05/2024 11:50:40;    4406.000;                                  -0.008;
15/05/2024 11:50:41;    4407.000;                                  -0.004;
15/05/2024 11:50:42;    4408.000;                                  -0.001;
15/05/2024 11:50:43;    4409.000;                                  -0.019;
15/05/2024 11:50:44;    4410.000;                                  -0.021;
15/05/2024 11:50:45;    4411.000;                                  -0.015;
15/05/2024 11:50:46;    4412.000;                                  -0.015;
15/05/2024 11:50:47;    4413.000;                                  -0.029;
15/05/2024 11:50:48;    4414.000;                                  -0.011;
15/05/2024 11:50:49;    4415.000;                                  -0.015;
15/05/2024 11:50:50;    4416.000;                                  -0.008;
15/05/2024 11:50:51;    4417.000;                                  -0.032;
15/05/2024 11:50:52;    4418.000;                                  -0.015;
15/05/2024 11:50:53;    4419.000;                                  -0.004;
15/05/2024 11:50:54;    4420.000;                                  -0.015;
15/05/2024 11:50:55;    4421.000;                                  -0.001;
15/05/2024 11:50:56;    4422.000;                                  -0.012;
15/05/2024 11:50:57;    4423.000;                                  -0.022;
15/05/2024 11:50:58;    4424.000;                                  -0.019;
15/05/2024 11:50:59;    4425.000;                                   0.010;
15/05/2024 11:51:00;    4426.000;                                  -0.029;
15/05/2024 11:51:01;    4427.000;                                   0.003;
15/05/2024 11:51:02;    4428.000;                                  -0.002;
15/05/2024 11:51:03;    4429.000;                                  -0.011;
15/05/2024 11:51:04;    4430.000;                                  -0.019;
15/05/2024 11:51:05;    4431.000;                                  -0.015;
15/05/2024 11:51:06;    4432.000;                                   0.003;
15/05/2024 11:51:07;    4433.000;                                  -0.019;
15/05/2024 11:51:08;    4434.000;                                   0.017;
15/05/2024 11:51:09;    4435.000;                                  -0.001;
15/05/2024 11:51:10;    4436.000;                                   0.006;
15/05/2024 11:51:11;    4437.000;                                  -0.005;
15/05/2024 11:51:12;    4438.000;                                  -0.033;
15/05/2024 11:51:13;    4439.000;                                  -0.002;
15/05/2024 11:51:14;    4440.000;                                   0.003;
15/05/2024 11:51:15;    4441.000;                                  -0.022;
15/05/2024 11:51:16;    4442.000;                                  -0.004;
15/05/2024 11:51:17;    4443.000;                                  -0.019;
15/05/2024 11:51:18;    4444.000;                                  -0.036;
15/05/2024 11:51:19;    4445.000;                                  -0.029;
15/05/2024 11:51:20;    4446.000;                                  -0.004;
15/05/2024 11:51:21;    4447.000;                                  -0.005;
15/05/2024 11:51:22;    4448.000;                                  -0.008;
15/05/2024 11:51:23;    4449.000;                                  -0.019;
15/05/2024 11:51:24;    4450.000;                                  -0.019;
15/05/2024 11:51:25;    4451.000;                                   0.006;
15/05/2024 11:51:26;    4452.000;                                  -0.008;
15/05/2024 11:51:27;    4453.000;                                  -0.002;
15/05/2024 11:51:28;    4454.000;                                   0.006;
15/05/2024 11:51:29;    4455.000;                                  -0.029;
15/05/2024 11:51:30;    4456.000;                                  -0.022;
15/05/2024 11:51:31;    4457.000;                                  -0.008;
15/05/2024 11:51:32;    4458.000;                                   0.023;
15/05/2024 11:51:33;    4459.000;                                  -0.019;
15/05/2024 11:51:34;    4460.000;                                   0.003;
15/05/2024 11:51:35;    4461.000;                                   0.003;
15/05/2024 11:51:36;    4462.000;                                  -0.015;
15/05/2024 11:51:37;    4463.000;                                  -0.025;
15/05/2024 11:51:38;    4464.000;                                  -0.039;
15/05/2024 11:51:39;    4465.000;                                  -0.015;
15/05/2024 11:51:40;    4466.000;                                   0.010;
15/05/2024 11:51:41;    4467.000;                                   0.010;
15/05/2024 11:51:42;    4468.000;                                   0.010;
15/05/2024 11:51:43;    4469.000;                                  -0.025;
15/05/2024 11:51:44;    4470.000;                                  -0.015;
15/05/2024 11:51:45;    4471.000;                                  -0.001;
15/05/2024 11:51:46;    4472.000;                                  -0.004;
15/05/2024 11:51:47;    4473.000;                                  -0.032;
15/05/2024 11:51:48;    4474.000;                                   0.003;
15/05/2024 11:51:49;    4475.000;                                  -0.008;
15/05/2024 11:51:50;    4476.000;                                  -0.014;
15/05/2024 11:51:51;    4477.000;                                  -0.021;
15/05/2024 11:51:52;    4478.000;                                  -0.011;
15/05/2024 11:51:53;    4479.000;                                  -0.004;
15/05/2024 11:51:54;    4480.000;                                  -0.050;
15/05/2024 11:51:55;    4481.000;                                  -0.004;
15/05/2024 11:51:56;    4482.000;                                  -0.014;
15/05/2024 11:51:57;    4483.000;                                  -0.008;
15/05/2024 11:51:58;    4484.000;                                  -0.035;
15/05/2024 11:51:59;    4485.000;                                  -0.021;
15/05/2024 11:52:00;    4486.000;                                  -0.004;
15/05/2024 11:52:01;    4487.000;                                   0.021;
15/05/2024 11:52:02;    4488.000;                                  -0.025;
15/05/2024 11:52:03;    4489.000;                                  -0.001;
15/05/2024 11:52:04;    4490.000;                                  -0.032;
15/05/2024 11:52:05;    4491.000;                                  -0.021;
15/05/2024 11:52:06;    4492.000;                                   0.003;
15/05/2024 11:52:07;    4493.000;                                  -0.032;
15/05/2024 11:52:08;    4494.000;                                  -0.000;
15/05/2024 11:52:09;    4495.000;                                  -0.003;
15/05/2024 11:52:10;    4496.000;                                  -0.001;
15/05/2024 11:52:11;    4497.000;                                  -0.000;
15/05/2024 11:52:12;    4498.000;                                  -0.007;
15/05/2024 11:52:13;    4499.000;                                   0.004;
15/05/2024 11:52:14;    4500.000;                                   0.007;
15/05/2024 11:52:15;    4501.000;                                   0.007;
15/05/2024 11:52:16;    4502.000;                                  -0.017;
15/05/2024 11:52:17;    4503.000;                                  -0.007;
15/05/2024 11:52:18;    4504.000;                                  -0.007;
15/05/2024 11:52:19;    4505.000;                                  -0.003;
15/05/2024 11:52:20;    4506.000;                                   0.014;
15/05/2024 11:52:21;    4507.000;                                  -0.021;
15/05/2024 11:52:22;    4508.000;                                  -0.010;
15/05/2024 11:52:23;    4509.000;                                   0.014;
15/05/2024 11:52:24;    4510.000;                                  -0.028;
15/05/2024 11:52:25;    4511.000;                                  -0.000;
15/05/2024 11:52:26;    4512.000;                                  -0.010;
15/05/2024 11:52:27;    4513.000;                                  -0.018;
15/05/2024 11:52:28;    4514.000;                                  -0.007;
15/05/2024 11:52:29;    4515.000;                                  -0.007;
15/05/2024 11:52:30;    4516.000;                                  -0.003;
15/05/2024 11:52:31;    4517.000;                                  -0.000;
15/05/2024 11:52:32;    4518.000;                                  -0.028;
15/05/2024 11:52:33;    4519.000;                                  -0.018;
15/05/2024 11:52:34;    4520.000;                                  -0.031;
15/05/2024 11:52:35;    4521.000;                                   0.004;
15/05/2024 11:52:36;    4522.000;                                  -0.003;
15/05/2024 11:52:37;    4523.000;                                  -0.011;
15/05/2024 11:52:38;    4524.000;                                  -0.014;
15/05/2024 11:52:39;    4525.000;                                  -0.014;
15/05/2024 11:52:40;    4526.000;                                   0.003;
15/05/2024 11:52:41;    4527.000;                                  -0.004;
15/05/2024 11:52:42;    4528.000;                                  -0.011;
15/05/2024 11:52:43;    4529.000;                                   0.011;
15/05/2024 11:52:44;    4530.000;                                  -0.014;
15/05/2024 11:52:45;    4531.000;                                   0.003;
15/05/2024 11:52:46;    4532.000;                                  -0.025;
15/05/2024 11:52:47;    4533.000;                                  -0.008;
15/05/2024 11:52:48;    4534.000;                                  -0.039;
15/05/2024 11:52:49;    4535.000;                                   0.003;
15/05/2024 11:52:50;    4536.000;                                   0.003;
15/05/2024 11:52:51;    4537.000;                                  -0.028;
15/05/2024 11:52:52;    4538.000;                                  -0.011;
15/05/2024 11:52:53;    4539.000;                                  -0.018;
15/05/2024 11:52:54;    4540.000;                                   0.003;
15/05/2024 11:52:55;    4541.000;                                  -0.015;
15/05/2024 11:52:56;    4542.000;                                  -0.032;
15/05/2024 11:52:57;    4543.000;                                   0.020;
15/05/2024 11:52:58;    4544.000;                                  -0.001;
15/05/2024 11:52:59;    4545.000;                                  -0.011;
15/05/2024 11:53:00;    4546.000;                                  -0.015;
15/05/2024 11:53:01;    4547.000;                                  -0.022;
15/05/2024 11:53:02;    4548.000;                                   0.010;
15/05/2024 11:53:03;    4549.000;                                  -0.005;
15/05/2024 11:53:04;    4550.000;                                  -0.005;
15/05/2024 11:53:05;    4551.000;                                  -0.012;
15/05/2024 11:53:06;    4552.000;                                  -0.026;
15/05/2024 11:53:07;    4553.000;                                  -0.019;
15/05/2024 11:53:08;    4554.000;                                  -0.026;
15/05/2024 11:53:09;    4555.000;                                  -0.005;
15/05/2024 11:53:10;    4556.000;                                  -0.026;
15/05/2024 11:53:11;    4557.000;                                   0.012;
15/05/2024 11:53:12;    4558.000;                                   0.002;
15/05/2024 11:53:13;    4559.000;                                  -0.005;
15/05/2024 11:53:14;    4560.000;                                  -0.005;
15/05/2024 11:53:15;    4561.000;                                   0.009;
15/05/2024 11:53:16;    4562.000;                                  -0.016;
15/05/2024 11:53:17;    4563.000;                                  -0.005;
15/05/2024 11:53:18;    4564.000;                                  -0.016;
15/05/2024 11:53:19;    4565.000;                                   0.012;
15/05/2024 11:53:20;    4566.000;                                  -0.009;
15/05/2024 11:53:21;    4567.000;                                   0.009;
15/05/2024 11:53:22;    4568.000;                                  -0.013;
15/05/2024 11:53:23;    4569.000;                                  -0.010;
15/05/2024 11:53:24;    4570.000;                                  -0.010;
15/05/2024 11:53:25;    4571.000;                                   0.001;
15/05/2024 11:53:26;    4572.000;                                  -0.017;
15/05/2024 11:53:27;    4573.000;                                  -0.013;
15/05/2024 11:53:28;    4574.000;                                   0.008;
15/05/2024 11:53:29;    4575.000;                                  -0.038;
15/05/2024 11:53:30;    4576.000;                                  -0.003;
15/05/2024 11:53:31;    4577.000;                                   0.028;
15/05/2024 11:53:32;    4578.000;                                   0.004;
15/05/2024 11:53:33;    4579.000;                                  -0.007;
15/05/2024 11:53:34;    4580.000;                                   0.000;
15/05/2024 11:53:35;    4581.000;                                   0.008;
15/05/2024 11:53:36;    4582.000;                                  -0.004;
15/05/2024 11:53:37;    4583.000;                                  -0.004;
15/05/2024 11:53:38;    4584.000;                                  -0.004;
15/05/2024 11:53:39;    4585.000;                                  -0.021;
15/05/2024 11:53:40;    4586.000;                                   0.010;
15/05/2024 11:53:41;    4587.000;                                  -0.032;
15/05/2024 11:53:42;    4588.000;                                   0.025;
15/05/2024 11:53:43;    4589.000;                                  -0.011;
15/05/2024 11:53:44;    4590.000;                                   0.014;
15/05/2024 11:53:45;    4591.000;                                  -0.004;
15/05/2024 11:53:46;    4592.000;                                  -0.004;
15/05/2024 11:53:47;    4593.000;                                  -0.004;
15/05/2024 11:53:48;    4594.000;                                   0.013;
15/05/2024 11:53:49;    4595.000;                                  -0.011;
15/05/2024 11:53:50;    4596.000;                                  -0.004;
15/05/2024 11:53:51;    4597.000;                                  -0.000;
15/05/2024 11:53:52;    4598.000;                                  -0.011;
15/05/2024 11:53:53;    4599.000;                                  -0.049;
15/05/2024 11:53:54;    4600.000;                                   0.003;
15/05/2024 11:53:55;    4601.000;                                  -0.025;
15/05/2024 11:53:56;    4602.000;                                   0.003;
15/05/2024 11:53:57;    4603.000;                                   0.007;
15/05/2024 11:53:58;    4604.000;                                  -0.018;
15/05/2024 11:53:59;    4605.000;                                  -0.011;
15/05/2024 11:54:00;    4606.000;                                  -0.005;
15/05/2024 11:54:01;    4607.000;                                  -0.004;
15/05/2024 11:54:02;    4608.000;                                   0.003;
15/05/2024 11:54:03;    4609.000;                                  -0.008;
15/05/2024 11:54:04;    4610.000;                                   0.024;
15/05/2024 11:54:05;    4611.000;                                  -0.018;
15/05/2024 11:54:06;    4612.000;                                  -0.005;
15/05/2024 11:54:07;    4613.000;                                  -0.018;
15/05/2024 11:54:08;    4614.000;                                  -0.008;
15/05/2024 11:54:09;    4615.000;                                  -0.005;
15/05/2024 11:54:10;    4616.000;                                  -0.015;
15/05/2024 11:54:11;    4617.000;                                   0.003;
15/05/2024 11:54:12;    4618.000;                                  -0.014;
15/05/2024 11:54:13;    4619.000;                                  -0.008;
15/05/2024 11:54:14;    4620.000;                                   0.003;
15/05/2024 11:54:15;    4621.000;                                  -0.018;
15/05/2024 11:54:16;    4622.000;                                  -0.011;
15/05/2024 11:54:17;    4623.000;                                  -0.005;
15/05/2024 11:54:18;    4624.000;                                  -0.036;
15/05/2024 11:54:19;    4625.000;                                  -0.015;
15/05/2024 11:54:20;    4626.000;                                  -0.018;
15/05/2024 11:54:21;    4627.000;                                  -0.015;
15/05/2024 11:54:22;    4628.000;                                  -0.001;
15/05/2024 11:54:23;    4629.000;                                  -0.008;
15/05/2024 11:54:24;    4630.000;                                  -0.001;
15/05/2024 11:54:25;    4631.000;                                   0.006;
15/05/2024 11:54:26;    4632.000;                                  -0.008;
15/05/2024 11:54:27;    4633.000;                                  -0.022;
15/05/2024 11:54:28;    4634.000;                                  -0.001;
15/05/2024 11:54:29;    4635.000;                                   0.010;
15/05/2024 11:54:30;    4636.000;                                  -0.015;
15/05/2024 11:54:31;    4637.000;                                   0.007;
15/05/2024 11:54:32;    4638.000;                                  -0.026;
15/05/2024 11:54:33;    4639.000;                                  -0.011;
15/05/2024 11:54:34;    4640.000;                                  -0.001;
15/05/2024 11:54:35;    4641.000;                                   0.017;
15/05/2024 11:54:36;    4642.000;                                  -0.015;
15/05/2024 11:54:37;    4643.000;                                  -0.036;
15/05/2024 11:54:38;    4644.000;                                   0.003;
15/05/2024 11:54:39;    4645.000;                                  -0.012;
15/05/2024 11:54:40;    4646.000;                                  -0.039;
15/05/2024 11:54:41;    4647.000;                                  -0.001;
15/05/2024 11:54:42;    4648.000;                                   0.027;
