Report Date:;29/10/2024 13:59:43
Report User Name:;clt-sonde
Report Computer Name:;LGA-THO-SA249-P
Application:;WinSitu.exe
Application Version:;5.7.8.0


Log File Properties
File Name;241029-WS-Bourget-10-2024_2024-10-29_13-59-28-637.wsl
Create Date;29/10/2024 13:59:24

Device Properties
Device;Level TROLL 400
Site;Bourget pt B
Device Name; 
Serial Number;1028058
Firmware Version;3.09
Hardware Version;6
Device Address;1
Device Comm Cfg;9600,8,Even,1,(Modbus-ASCII)
Used Memory;21
Used Battery;23

Log Configuration
;Log Name;241029-WS-Bourget-10-2024
;Created By;clt-sonde
;Computer Name;LGA-THO-SA249-P
;Application;WinSitu.exe
;Application Version;5.7.8.0
;Create Date;29/10/2024 10:41:34 Paris, Madrid
;Log Setup Time Zone;Paris, Madrid
;Notes Size(bytes);4096
;Overwrite when full;Disabled
;Scheduled Start Time;Manual Start
;Scheduled Stop Time;No Stop Time
;Type;Fast Linear
 ;Interval;Days: 0 hrs: 00 mins: 00 secs: 01



Level Reference Settings At Log Creation
;        Level Measurement Mode;Depth
;              Specific Gravity;0.999


Other Log Settings
;Pressure Offset:;984.446 (mBar)
;Depth of Probe:;0.0155272 (m)
;Head Pressure:;1.52118 (mBar)
;Temperature:;16.372 (C)



Log Notes:
Date and Time;Note
29/10/2024 10:41:48;Used Battery: 23% Used Memory: 25%   User Name: clt-sonde
29/10/2024 10:42:01;Manual Start Command
29/10/2024 13:53:07;Used Battery: 23% Used Memory: 31%   User Name: clt-sonde
29/10/2024 13:53:09;Manual Stop Command


Log Data:
Record Count;11468

Sensors;1

 ,1,1028058,Pressure/Temp 500 PSIA (341.3m/1120ft)

Time Zone: Paris, Madrid

;;Sensor: Pres(A) 1120ft                  ;
;Elapsed Time;SN#: 1028058                            ;
Date and Time;Seconds     ;Depth (m)                               ;
29/10/2024 12:09:34;    5253.000;                                   0.013;
29/10/2024 12:09:35;    5254.000;                                  -0.011;
29/10/2024 12:09:36;    5255.000;                                   0.030;
29/10/2024 12:09:37;    5256.000;                                  -0.015;
29/10/2024 12:09:38;    5257.000;                                   0.009;
29/10/2024 12:09:39;    5258.000;                                  -0.001;
29/10/2024 12:09:40;    5259.000;                                  -0.012;
29/10/2024 12:09:41;    5260.000;                                   0.001;
29/10/2024 12:09:42;    5261.000;                                   0.012;
29/10/2024 12:09:43;    5262.000;                                   0.008;
29/10/2024 12:09:44;    5263.000;                                   0.001;
29/10/2024 12:09:45;    5264.000;                                  -0.005;
29/10/2024 12:09:46;    5265.000;                                   0.011;
29/10/2024 12:09:47;    5266.000;                                  -0.010;
29/10/2024 12:09:48;    5267.000;                                  -0.010;
29/10/2024 12:09:49;    5268.000;                                  -0.024;
29/10/2024 12:09:50;    5269.000;                                   0.004;
29/10/2024 12:09:51;    5270.000;                                   0.017;
29/10/2024 12:09:52;    5271.000;                                   0.010;
29/10/2024 12:09:53;    5272.000;                                  -0.004;
29/10/2024 12:09:54;    5273.000;                                  -0.000;
29/10/2024 12:09:55;    5274.000;                                  -0.001;
29/10/2024 12:09:56;    5275.000;                                  -0.007;
29/10/2024 12:09:57;    5276.000;                                  -0.004;
29/10/2024 12:09:58;    5277.000;                                  -0.005;
29/10/2024 12:09:59;    5278.000;                                  -0.008;
29/10/2024 12:10:00;    5279.000;                                  -0.004;
29/10/2024 12:10:01;    5280.000;                                  -0.008;
29/10/2024 12:10:02;    5281.000;                                  -0.022;
29/10/2024 12:10:03;    5282.000;                                  -0.002;
29/10/2024 12:10:04;    5283.000;                                  -0.012;
29/10/2024 12:10:05;    5284.000;                                  -0.026;
29/10/2024 12:10:06;    5285.000;                                  -0.019;
29/10/2024 12:10:07;    5286.000;                                  -0.015;
29/10/2024 12:10:08;    5287.000;                                   0.016;
29/10/2024 12:10:09;    5288.000;                                  -0.019;
29/10/2024 12:10:10;    5289.000;                                  -0.008;
29/10/2024 12:10:11;    5290.000;                                  -0.012;
29/10/2024 12:10:12;    5291.000;                                  -0.019;
29/10/2024 12:10:13;    5292.000;                                  -0.008;
29/10/2024 12:10:14;    5293.000;                                  -0.016;
29/10/2024 12:10:15;    5294.000;                                  -0.005;
29/10/2024 12:10:16;    5295.000;                                  -0.019;
29/10/2024 12:10:17;    5296.000;                                   0.016;
29/10/2024 12:10:18;    5297.000;                                  -0.005;
29/10/2024 12:10:19;    5298.000;                                   0.002;
29/10/2024 12:10:20;    5299.000;                                   0.005;
29/10/2024 12:10:21;    5300.000;                                  -0.026;
29/10/2024 12:10:22;    5301.000;                                  -0.002;
29/10/2024 12:10:23;    5302.000;                                  -0.031;
29/10/2024 12:10:24;    5303.000;                                   0.015;
29/10/2024 12:10:25;    5304.000;                                   0.012;
29/10/2024 12:10:26;    5305.000;                                   0.004;
29/10/2024 12:10:27;    5306.000;                                  -0.020;
29/10/2024 12:10:28;    5307.000;                                  -0.013;
29/10/2024 12:10:29;    5308.000;                                  -0.014;
29/10/2024 12:10:30;    5309.000;                                   0.004;
29/10/2024 12:10:31;    5310.000;                                  -0.021;
29/10/2024 12:10:32;    5311.000;                                  -0.004;
29/10/2024 12:10:33;    5312.000;                                  -0.032;
29/10/2024 12:10:34;    5313.000;                                   0.014;
29/10/2024 12:10:35;    5314.000;                                  -0.014;
29/10/2024 12:10:36;    5315.000;                                   0.003;
29/10/2024 12:10:37;    5316.000;                                  -0.018;
29/10/2024 12:10:38;    5317.000;                                  -0.014;
29/10/2024 12:10:39;    5318.000;                                   0.006;
29/10/2024 12:10:40;    5319.000;                                   0.013;
29/10/2024 12:10:41;    5320.000;                                  -0.018;
29/10/2024 12:10:42;    5321.000;                                  -0.005;
29/10/2024 12:10:43;    5322.000;                                   0.013;
29/10/2024 12:10:44;    5323.000;                                   0.027;
29/10/2024 12:10:45;    5324.000;                                  -0.019;
29/10/2024 12:10:46;    5325.000;                                   0.019;
29/10/2024 12:10:47;    5326.000;                                  -0.009;
29/10/2024 12:10:48;    5327.000;                                   0.019;
29/10/2024 12:10:49;    5328.000;                                  -0.006;
29/10/2024 12:10:50;    5329.000;                                  -0.009;
29/10/2024 12:10:51;    5330.000;                                  -0.013;
29/10/2024 12:10:52;    5331.000;                                  -0.013;
29/10/2024 12:10:53;    5332.000;                                  -0.013;
29/10/2024 12:10:54;    5333.000;                                   0.021;
29/10/2024 12:10:55;    5334.000;                                  -0.021;
29/10/2024 12:10:56;    5335.000;                                  -0.020;
29/10/2024 12:10:57;    5336.000;                                   0.014;
29/10/2024 12:10:58;    5337.000;                                   0.004;
29/10/2024 12:10:59;    5338.000;                                   0.025;
29/10/2024 12:11:00;    5339.000;                                  -0.028;
29/10/2024 12:11:01;    5340.000;                                   0.007;
29/10/2024 12:11:02;    5341.000;                                  -0.014;
29/10/2024 12:11:03;    5342.000;                                  -0.008;
29/10/2024 12:11:04;    5343.000;                                  -0.032;
29/10/2024 12:11:05;    5344.000;                                  -0.011;
29/10/2024 12:11:06;    5345.000;                                   0.010;
29/10/2024 12:11:07;    5346.000;                                  -0.011;
29/10/2024 12:11:08;    5347.000;                                   0.013;
29/10/2024 12:11:09;    5348.000;                                  -0.008;
29/10/2024 12:11:10;    5349.000;                                  -0.004;
29/10/2024 12:11:11;    5350.000;                                   0.017;
29/10/2024 12:11:12;    5351.000;                                  -0.025;
29/10/2024 12:11:13;    5352.000;                                  -0.001;
29/10/2024 12:11:14;    5353.000;                                  -0.018;
29/10/2024 12:11:15;    5354.000;                                   0.003;
29/10/2024 12:11:16;    5355.000;                                  -0.004;
29/10/2024 12:11:17;    5356.000;                                  -0.011;
29/10/2024 12:11:18;    5357.000;                                  -0.021;
29/10/2024 12:11:19;    5358.000;                                  -0.011;
29/10/2024 12:11:20;    5359.000;                                   0.007;
29/10/2024 12:11:21;    5360.000;                                  -0.004;
29/10/2024 12:11:22;    5361.000;                                   0.013;
29/10/2024 12:11:23;    5362.000;                                  -0.014;
29/10/2024 12:11:24;    5363.000;                                   0.003;
29/10/2024 12:11:25;    5364.000;                                   0.007;
29/10/2024 12:11:26;    5365.000;                                   0.003;
29/10/2024 12:11:27;    5366.000;                                   0.003;
29/10/2024 12:11:28;    5367.000;                                  -0.018;
29/10/2024 12:11:29;    5368.000;                                   0.013;
29/10/2024 12:11:30;    5369.000;                                   0.023;
29/10/2024 12:11:31;    5370.000;                                  -0.005;
29/10/2024 12:11:32;    5371.000;                                   0.009;
29/10/2024 12:11:33;    5372.000;                                  -0.005;
29/10/2024 12:11:34;    5373.000;                                   0.001;
29/10/2024 12:11:35;    5374.000;                                   0.008;
29/10/2024 12:11:36;    5375.000;                                  -0.020;
29/10/2024 12:11:37;    5376.000;                                   0.004;
29/10/2024 12:11:38;    5377.000;                                  -0.004;
29/10/2024 12:11:39;    5378.000;                                   0.017;
29/10/2024 12:11:40;    5379.000;                                  -0.004;
29/10/2024 12:11:41;    5380.000;                                   0.003;
29/10/2024 12:11:42;    5381.000;                                   0.009;
29/10/2024 12:11:43;    5382.000;                                  -0.005;
29/10/2024 12:11:44;    5383.000;                                   0.013;
29/10/2024 12:11:45;    5384.000;                                  -0.019;
29/10/2024 12:11:46;    5385.000;                                   0.012;
29/10/2024 12:11:47;    5386.000;                                  -0.006;
29/10/2024 12:11:48;    5387.000;                                   0.029;
29/10/2024 12:11:49;    5388.000;                                   0.004;
29/10/2024 12:11:50;    5389.000;                                  -0.007;
29/10/2024 12:11:51;    5390.000;                                  -0.004;
29/10/2024 12:11:52;    5391.000;                                  -0.008;
29/10/2024 12:11:53;    5392.000;                                  -0.022;
29/10/2024 12:11:54;    5393.000;                                   0.005;
29/10/2024 12:11:55;    5394.000;                                  -0.002;
29/10/2024 12:11:56;    5395.000;                                   0.019;
29/10/2024 12:11:57;    5396.000;                                   0.011;
29/10/2024 12:11:58;    5397.000;                                   0.035;
29/10/2024 12:11:59;    5398.000;                                   0.003;
29/10/2024 12:12:00;    5399.000;                                  -0.011;
29/10/2024 12:12:01;    5400.000;                                  -0.025;
29/10/2024 12:12:02;    5401.000;                                  -0.033;
29/10/2024 12:12:03;    5402.000;                                  -0.012;
29/10/2024 12:12:04;    5403.000;                                  -0.016;
29/10/2024 12:12:05;    5404.000;                                  -0.010;
29/10/2024 12:12:06;    5405.000;                                  -0.027;
29/10/2024 12:12:07;    5406.000;                                   0.000;
29/10/2024 12:12:08;    5407.000;                                  -0.007;
29/10/2024 12:12:09;    5408.000;                                   0.024;
29/10/2024 12:12:10;    5409.000;                                  -0.004;
29/10/2024 12:12:11;    5410.000;                                  -0.029;
29/10/2024 12:12:12;    5411.000;                                   0.002;
29/10/2024 12:12:13;    5412.000;                                   0.027;
29/10/2024 12:12:14;    5413.000;                                  -0.002;
29/10/2024 12:12:15;    5414.000;                                   0.008;
29/10/2024 12:12:16;    5415.000;                                   0.012;
29/10/2024 12:12:17;    5416.000;                                   0.018;
29/10/2024 12:12:18;    5417.000;                                   0.003;
29/10/2024 12:12:19;    5418.000;                                   0.031;
29/10/2024 12:12:20;    5419.000;                                  -0.005;
29/10/2024 12:12:21;    5420.000;                                  -0.015;
29/10/2024 12:12:22;    5421.000;                                  -0.016;
29/10/2024 12:12:23;    5422.000;                                  -0.012;
29/10/2024 12:12:24;    5423.000;                                  -0.006;
29/10/2024 12:12:25;    5424.000;                                   0.022;
29/10/2024 12:12:26;    5425.000;                                  -0.002;
29/10/2024 12:12:27;    5426.000;                                   0.004;
29/10/2024 12:12:28;    5427.000;                                   0.004;
29/10/2024 12:12:29;    5428.000;                                  -0.011;
29/10/2024 12:12:30;    5429.000;                                   0.007;
29/10/2024 12:12:31;    5430.000;                                  -0.001;
29/10/2024 12:12:32;    5431.000;                                  -0.022;
29/10/2024 12:12:33;    5432.000;                                  -0.002;
29/10/2024 12:12:34;    5433.000;                                   0.013;
29/10/2024 12:12:35;    5434.000;                                  -0.002;
29/10/2024 12:12:36;    5435.000;                                   0.009;
29/10/2024 12:12:37;    5436.000;                                  -0.006;
29/10/2024 12:12:38;    5437.000;                                   0.025;
29/10/2024 12:12:39;    5438.000;                                   0.014;
29/10/2024 12:12:40;    5439.000;                                  -0.004;
29/10/2024 12:12:41;    5440.000;                                   0.010;
29/10/2024 12:12:42;    5441.000;                                  -0.026;
29/10/2024 12:12:43;    5442.000;                                  -0.015;
29/10/2024 12:12:44;    5443.000;                                  -0.016;
29/10/2024 12:12:45;    5444.000;                                  -0.027;
29/10/2024 12:12:46;    5445.000;                                  -0.009;
29/10/2024 12:12:47;    5446.000;                                   0.005;
29/10/2024 12:12:48;    5447.000;                                  -0.010;
29/10/2024 12:12:49;    5448.000;                                   0.007;
29/10/2024 12:12:50;    5449.000;                                  -0.003;
29/10/2024 12:12:51;    5450.000;                                  -0.000;
29/10/2024 12:12:52;    5451.000;                                  -0.008;
29/10/2024 12:12:53;    5452.000;                                  -0.001;
29/10/2024 12:12:54;    5453.000;                                   0.006;
29/10/2024 12:12:55;    5454.000;                                   0.002;
29/10/2024 12:12:56;    5455.000;                                   0.023;
29/10/2024 12:12:57;    5456.000;                                   0.002;
29/10/2024 12:12:58;    5457.000;                                   0.005;
29/10/2024 12:12:59;    5458.000;                                   0.008;
29/10/2024 12:13:00;    5459.000;                                  -0.013;
29/10/2024 12:13:01;    5460.000;                                   0.025;
29/10/2024 12:13:02;    5461.000;                                  -0.021;
29/10/2024 12:13:03;    5462.000;                                  -0.007;
29/10/2024 12:13:04;    5463.000;                                  -0.007;
29/10/2024 12:13:05;    5464.000;                                   0.004;
29/10/2024 12:13:06;    5465.000;                                  -0.003;
29/10/2024 12:13:07;    5466.000;                                   0.000;
29/10/2024 12:13:08;    5467.000;                                   0.011;
29/10/2024 12:13:09;    5468.000;                                  -0.004;
29/10/2024 12:13:10;    5469.000;                                  -0.000;
29/10/2024 12:13:11;    5470.000;                                  -0.011;
29/10/2024 12:13:12;    5471.000;                                  -0.015;
29/10/2024 12:13:13;    5472.000;                                  -0.015;
29/10/2024 12:13:14;    5473.000;                                  -0.015;
29/10/2024 12:13:15;    5474.000;                                   0.016;
29/10/2024 12:13:16;    5475.000;                                   0.009;
29/10/2024 12:13:17;    5476.000;                                  -0.002;
29/10/2024 12:13:18;    5477.000;                                  -0.002;
29/10/2024 12:13:19;    5478.000;                                  -0.009;
29/10/2024 12:13:20;    5479.000;                                   0.005;
29/10/2024 12:13:21;    5480.000;                                   0.011;
29/10/2024 12:13:22;    5481.000;                                  -0.013;
29/10/2024 12:13:23;    5482.000;                                   0.022;
29/10/2024 12:13:24;    5483.000;                                  -0.006;
29/10/2024 12:13:25;    5484.000;                                   0.015;
29/10/2024 12:13:26;    5485.000;                                  -0.035;
29/10/2024 12:13:27;    5486.000;                                  -0.003;
29/10/2024 12:13:28;    5487.000;                                   0.000;
29/10/2024 12:13:29;    5488.000;                                  -0.000;
29/10/2024 12:13:30;    5489.000;                                  -0.015;
29/10/2024 12:13:31;    5490.000;                                  -0.001;
29/10/2024 12:13:32;    5491.000;                                   0.003;
29/10/2024 12:13:33;    5492.000;                                  -0.016;
29/10/2024 12:13:34;    5493.000;                                  -0.005;
29/10/2024 12:13:35;    5494.000;                                  -0.009;
29/10/2024 12:13:36;    5495.000;                                   0.005;
29/10/2024 12:13:37;    5496.000;                                   0.001;
29/10/2024 12:13:38;    5497.000;                                  -0.006;
29/10/2024 12:13:39;    5498.000;                                   0.004;
29/10/2024 12:13:40;    5499.000;                                   0.007;
29/10/2024 12:13:41;    5500.000;                                  -0.021;
29/10/2024 12:13:42;    5501.000;                                  -0.004;
29/10/2024 12:13:43;    5502.000;                                  -0.004;
29/10/2024 12:13:44;    5503.000;                                  -0.011;
29/10/2024 12:13:45;    5504.000;                                   0.006;
29/10/2024 12:13:46;    5505.000;                                   0.005;
29/10/2024 12:13:47;    5506.000;                                  -0.008;
29/10/2024 12:13:48;    5507.000;                                   0.005;
29/10/2024 12:13:49;    5508.000;                                   0.001;
29/10/2024 12:13:50;    5509.000;                                   0.025;
29/10/2024 12:13:51;    5510.000;                                   0.001;
29/10/2024 12:13:52;    5511.000;                                   0.008;
29/10/2024 12:13:53;    5512.000;                                   0.004;
29/10/2024 12:13:54;    5513.000;                                  -0.035;
29/10/2024 12:13:55;    5514.000;                                   0.007;
29/10/2024 12:13:56;    5515.000;                                  -0.018;
29/10/2024 12:13:57;    5516.000;                                   0.007;
29/10/2024 12:13:58;    5517.000;                                   0.010;
29/10/2024 12:13:59;    5518.000;                                  -0.019;
29/10/2024 12:14:00;    5519.000;                                  -0.012;
29/10/2024 12:14:01;    5520.000;                                   0.019;
29/10/2024 12:14:02;    5521.000;                                  -0.030;
29/10/2024 12:14:03;    5522.000;                                   0.006;
29/10/2024 12:14:04;    5523.000;                                   0.009;
29/10/2024 12:14:05;    5524.000;                                  -0.012;
29/10/2024 12:14:06;    5525.000;                                   0.010;
29/10/2024 12:14:07;    5526.000;                                  -0.026;
29/10/2024 12:14:08;    5527.000;                                  -0.005;
29/10/2024 12:14:09;    5528.000;                                   0.013;
29/10/2024 12:14:10;    5529.000;                                  -0.015;
29/10/2024 12:14:11;    5530.000;                                  -0.008;
29/10/2024 12:14:12;    5531.000;                                  -0.008;
29/10/2024 12:14:13;    5532.000;                                  -0.026;
29/10/2024 12:14:14;    5533.000;                                  -0.001;
29/10/2024 12:14:15;    5534.000;                                  -0.005;
29/10/2024 12:14:16;    5535.000;                                  -0.019;
29/10/2024 12:14:17;    5536.000;                                   0.017;
29/10/2024 12:14:18;    5537.000;                                  -0.036;
29/10/2024 12:14:19;    5538.000;                                  -0.011;
29/10/2024 12:14:20;    5539.000;                                  -0.043;
29/10/2024 12:14:21;    5540.000;                                  -0.033;
29/10/2024 12:14:22;    5541.000;                                  -0.007;
29/10/2024 12:14:23;    5542.000;                                   0.014;
29/10/2024 12:14:24;    5543.000;                                  -0.021;
29/10/2024 12:14:25;    5544.000;                                   0.004;
29/10/2024 12:14:26;    5545.000;                                  -0.018;
29/10/2024 12:14:27;    5546.000;                                  -0.017;
29/10/2024 12:14:28;    5547.000;                                  -0.014;
29/10/2024 12:14:29;    5548.000;                                  -0.010;
29/10/2024 12:14:30;    5549.000;                                  -0.004;
29/10/2024 12:14:31;    5550.000;                                  -0.028;
29/10/2024 12:14:32;    5551.000;                                  -0.039;
29/10/2024 12:14:33;    5552.000;                                   0.000;
29/10/2024 12:14:34;    5553.000;                                  -0.017;
29/10/2024 12:14:35;    5554.000;                                  -0.010;
29/10/2024 12:14:36;    5555.000;                                  -0.017;
29/10/2024 12:14:37;    5556.000;                                   0.011;
29/10/2024 12:14:38;    5557.000;                                   0.004;
29/10/2024 12:14:39;    5558.000;                                  -0.007;
29/10/2024 12:14:40;    5559.000;                                   0.008;
29/10/2024 12:14:41;    5560.000;                                   0.010;
29/10/2024 12:14:42;    5561.000;                                  -0.022;
29/10/2024 12:14:43;    5562.000;                                   0.007;
29/10/2024 12:14:44;    5563.000;                                  -0.000;
29/10/2024 12:14:45;    5564.000;                                  -0.004;
29/10/2024 12:14:46;    5565.000;                                  -0.025;
29/10/2024 12:14:47;    5566.000;                                  -0.032;
29/10/2024 12:14:48;    5567.000;                                  -0.014;
29/10/2024 12:14:49;    5568.000;                                   0.017;
29/10/2024 12:14:50;    5569.000;                                  -0.011;
29/10/2024 12:14:51;    5570.000;                                  -0.011;
29/10/2024 12:14:52;    5571.000;                                  -0.011;
29/10/2024 12:14:53;    5572.000;                                  -0.000;
29/10/2024 12:14:54;    5573.000;                                  -0.004;
29/10/2024 12:14:55;    5574.000;                                  -0.029;
29/10/2024 12:14:56;    5575.000;                                  -0.022;
29/10/2024 12:14:57;    5576.000;                                  -0.032;
29/10/2024 12:14:58;    5577.000;                                  -0.011;
29/10/2024 12:14:59;    5578.000;                                   0.011;
29/10/2024 12:15:00;    5579.000;                                  -0.014;
29/10/2024 12:15:01;    5580.000;                                  -0.007;
29/10/2024 12:15:02;    5581.000;                                  -0.039;
29/10/2024 12:15:03;    5582.000;                                  -0.024;
29/10/2024 12:15:04;    5583.000;                                   0.004;
29/10/2024 12:15:05;    5584.000;                                   0.008;
29/10/2024 12:15:06;    5585.000;                                  -0.024;
29/10/2024 12:15:07;    5586.000;                                  -0.003;
29/10/2024 12:15:08;    5587.000;                                  -0.020;
29/10/2024 12:15:09;    5588.000;                                   0.009;
29/10/2024 12:15:10;    5589.000;                                  -0.027;
29/10/2024 12:15:11;    5590.000;                                  -0.009;
29/10/2024 12:15:12;    5591.000;                                  -0.005;
29/10/2024 12:15:13;    5592.000;                                  -0.020;
29/10/2024 12:15:14;    5593.000;                                  -0.037;
29/10/2024 12:15:15;    5594.000;                                  -0.012;
29/10/2024 12:15:16;    5595.000;                                   0.002;
29/10/2024 12:15:17;    5596.000;                                  -0.012;
29/10/2024 12:15:18;    5597.000;                                   0.003;
29/10/2024 12:15:19;    5598.000;                                   0.006;
29/10/2024 12:15:20;    5599.000;                                   0.006;
29/10/2024 12:15:21;    5600.000;                                  -0.019;
29/10/2024 12:15:22;    5601.000;                                  -0.004;
29/10/2024 12:15:23;    5602.000;                                  -0.001;
29/10/2024 12:15:24;    5603.000;                                  -0.030;
29/10/2024 12:15:25;    5604.000;                                   0.016;
29/10/2024 12:15:26;    5605.000;                                  -0.015;
29/10/2024 12:15:27;    5606.000;                                   0.006;
29/10/2024 12:15:28;    5607.000;                                   0.016;
29/10/2024 12:15:29;    5608.000;                                   0.005;
29/10/2024 12:15:30;    5609.000;                                   0.005;
29/10/2024 12:15:31;    5610.000;                                  -0.008;
29/10/2024 12:15:32;    5611.000;                                   0.002;
29/10/2024 12:15:33;    5612.000;                                   0.005;
29/10/2024 12:15:34;    5613.000;                                   0.026;
29/10/2024 12:15:35;    5614.000;                                   0.001;
29/10/2024 12:15:36;    5615.000;                                   0.004;
29/10/2024 12:15:37;    5616.000;                                   0.008;
29/10/2024 12:15:38;    5617.000;                                  -0.017;
29/10/2024 12:15:39;    5618.000;                                   0.018;
29/10/2024 12:15:40;    5619.000;                                  -0.003;
29/10/2024 12:15:41;    5620.000;                                   0.018;
29/10/2024 12:15:42;    5621.000;                                   0.018;
29/10/2024 12:15:43;    5622.000;                                  -0.000;
29/10/2024 12:15:44;    5623.000;                                  -0.025;
29/10/2024 12:15:45;    5624.000;                                  -0.004;
29/10/2024 12:15:46;    5625.000;                                  -0.005;
29/10/2024 12:15:47;    5626.000;                                   0.031;
29/10/2024 12:15:48;    5627.000;                                  -0.005;
29/10/2024 12:15:49;    5628.000;                                  -0.012;
29/10/2024 12:15:50;    5629.000;                                   0.002;
29/10/2024 12:15:51;    5630.000;                                  -0.005;
29/10/2024 12:15:52;    5631.000;                                   0.026;
29/10/2024 12:15:53;    5632.000;                                  -0.013;
29/10/2024 12:15:54;    5633.000;                                  -0.017;
29/10/2024 12:15:55;    5634.000;                                  -0.024;
29/10/2024 12:15:56;    5635.000;                                  -0.010;
29/10/2024 12:15:57;    5636.000;                                  -0.021;
29/10/2024 12:15:58;    5637.000;                                   0.011;
29/10/2024 12:15:59;    5638.000;                                  -0.003;
29/10/2024 12:16:00;    5639.000;                                  -0.000;
29/10/2024 12:16:01;    5640.000;                                  -0.000;
29/10/2024 12:16:02;    5641.000;                                  -0.025;
29/10/2024 12:16:03;    5642.000;                                  -0.007;
29/10/2024 12:16:04;    5643.000;                                  -0.007;
29/10/2024 12:16:05;    5644.000;                                   0.028;
29/10/2024 12:16:06;    5645.000;                                  -0.011;
29/10/2024 12:16:07;    5646.000;                                  -0.015;
29/10/2024 12:16:08;    5647.000;                                  -0.004;
29/10/2024 12:16:09;    5648.000;                                   0.016;
29/10/2024 12:16:10;    5649.000;                                  -0.022;
29/10/2024 12:16:11;    5650.000;                                  -0.009;
29/10/2024 12:16:12;    5651.000;                                  -0.009;
29/10/2024 12:16:13;    5652.000;                                   0.005;
29/10/2024 12:16:14;    5653.000;                                  -0.003;
29/10/2024 12:16:15;    5654.000;                                   0.008;
29/10/2024 12:16:16;    5655.000;                                   0.004;
29/10/2024 12:16:17;    5656.000;                                  -0.003;
29/10/2024 12:16:18;    5657.000;                                   0.014;
29/10/2024 12:16:19;    5658.000;                                  -0.007;
29/10/2024 12:16:20;    5659.000;                                   0.011;
29/10/2024 12:16:21;    5660.000;                                   0.007;
29/10/2024 12:16:22;    5661.000;                                  -0.010;
29/10/2024 12:16:23;    5662.000;                                   0.011;
29/10/2024 12:16:24;    5663.000;                                   0.010;
29/10/2024 12:16:25;    5664.000;                                   0.021;
29/10/2024 12:16:26;    5665.000;                                   0.042;
29/10/2024 12:16:27;    5666.000;                                  -0.025;
29/10/2024 12:16:28;    5667.000;                                  -0.004;
29/10/2024 12:16:29;    5668.000;                                   0.006;
29/10/2024 12:16:30;    5669.000;                                  -0.012;
29/10/2024 12:16:31;    5670.000;                                  -0.019;
29/10/2024 12:16:32;    5671.000;                                   0.006;
29/10/2024 12:16:33;    5672.000;                                   0.026;
29/10/2024 12:16:34;    5673.000;                                   0.012;
29/10/2024 12:16:35;    5674.000;                                  -0.005;
29/10/2024 12:16:36;    5675.000;                                  -0.006;
29/10/2024 12:16:37;    5676.000;                                   0.009;
29/10/2024 12:16:38;    5677.000;                                  -0.006;
29/10/2024 12:16:39;    5678.000;                                  -0.016;
29/10/2024 12:16:40;    5679.000;                                  -0.006;
29/10/2024 12:16:41;    5680.000;                                  -0.006;
29/10/2024 12:16:42;    5681.000;                                   0.015;
29/10/2024 12:16:43;    5682.000;                                   0.025;
29/10/2024 12:16:44;    5683.000;                                  -0.003;
29/10/2024 12:16:45;    5684.000;                                  -0.027;
29/10/2024 12:16:46;    5685.000;                                   0.008;
29/10/2024 12:16:47;    5686.000;                                   0.018;
29/10/2024 12:16:48;    5687.000;                                  -0.020;
29/10/2024 12:16:49;    5688.000;                                  -0.010;
29/10/2024 12:16:50;    5689.000;                                  -0.031;
29/10/2024 12:16:51;    5690.000;                                  -0.007;
29/10/2024 12:16:52;    5691.000;                                  -0.010;
29/10/2024 12:16:53;    5692.000;                                  -0.017;
29/10/2024 12:16:54;    5693.000;                                  -0.007;
29/10/2024 12:16:55;    5694.000;                                   0.003;
29/10/2024 12:16:56;    5695.000;                                  -0.018;
29/10/2024 12:16:57;    5696.000;                                   0.014;
29/10/2024 12:16:58;    5697.000;                                   0.003;
29/10/2024 12:16:59;    5698.000;                                   0.007;
29/10/2024 12:17:00;    5699.000;                                  -0.014;
29/10/2024 12:17:01;    5700.000;                                  -0.000;
29/10/2024 12:17:02;    5701.000;                                  -0.011;
29/10/2024 12:17:03;    5702.000;                                  -0.015;
29/10/2024 12:17:04;    5703.000;                                  -0.008;
29/10/2024 12:17:05;    5704.000;                                   0.006;
29/10/2024 12:17:06;    5705.000;                                   0.002;
29/10/2024 12:17:07;    5706.000;                                  -0.015;
29/10/2024 12:17:08;    5707.000;                                   0.009;
29/10/2024 12:17:09;    5708.000;                                  -0.019;
29/10/2024 12:17:10;    5709.000;                                  -0.005;
29/10/2024 12:17:11;    5710.000;                                  -0.026;
29/10/2024 12:17:12;    5711.000;                                  -0.009;
29/10/2024 12:17:13;    5712.000;                                  -0.009;
29/10/2024 12:17:14;    5713.000;                                  -0.012;
29/10/2024 12:17:15;    5714.000;                                  -0.037;
29/10/2024 12:17:16;    5715.000;                                   0.008;
29/10/2024 12:17:17;    5716.000;                                  -0.023;
29/10/2024 12:17:18;    5717.000;                                  -0.002;
29/10/2024 12:17:19;    5718.000;                                  -0.002;
29/10/2024 12:17:20;    5719.000;                                   0.008;
29/10/2024 12:17:21;    5720.000;                                  -0.006;
29/10/2024 12:17:22;    5721.000;                                   0.001;
29/10/2024 12:17:23;    5722.000;                                  -0.002;
29/10/2024 12:17:24;    5723.000;                                  -0.017;
29/10/2024 12:17:25;    5724.000;                                  -0.042;
29/10/2024 12:17:26;    5725.000;                                   0.011;
