Report Date:;01/07/2024 15:54:41
Report User Name:;clt-sonde
Report Computer Name:;CLT-THO-SA249-P
Application:;WinSitu.exe
Application Version:;5.7.6.1


Log File Properties
File Name;240701-WS-Leman-10-2024_2024-07-01_15-54-28-598.wsl
Create Date;01/07/2024 15:54:25

Device Properties
Device;Level TROLL 400
Site;Leman SHL2
Device Name; 
Serial Number;1028058
Firmware Version;3.09
Hardware Version;6
Device Address;1
Device Comm Cfg;9600,8,Even,1,(Modbus-ASCII)
Used Memory;46
Used Battery;17

Log Configuration
;Log Name;240701-WS-Leman-10-2024
;Created By;clt-sonde
;Computer Name;CLT-THO-SA249-P
;Application;WinSitu.exe
;Application Version;5.7.6.1
;Create Date;01/07/2024 08:35:08 Paris, Madrid (heure d’été)
;Log Setup Time Zone;Paris, Madrid (heure d’été)
;Notes Size(bytes);4096
;Overwrite when full;Disabled
;Scheduled Start Time;Manual Start
;Scheduled Stop Time;No Stop Time
;Type;Fast Linear
 ;Interval;Days: 0 hrs: 00 mins: 00 secs: 01



Level Reference Settings At Log Creation
;        Level Measurement Mode;Depth
;              Specific Gravity;0.999


Other Log Settings
;Pressure Offset:;958.846 (mBar)
;Depth of Probe:;-0.0146812 (m)
;Head Pressure:;-1.43829 (mBar)
;Temperature:;23.5633 (C)



Log Notes:
Date and Time;Note
01/07/2024 08:35:21;Used Battery: 17% Used Memory: 50%   User Name: clt-sonde
01/07/2024 08:37:02;Manual Start Command
01/07/2024 15:41:29;Used Battery: 17% Used Memory: 34%   User Name: clt-sonde
01/07/2024 15:41:30;Manual Stop Command


Log Data:
Record Count;25455

Sensors;1

 ,1,1028058,Pressure/Temp 500 PSIA (341.3m/1120ft)

Time Zone: Paris, Madrid (heure d’été)

;;Sensor: Pres(A) 1120ft                  ;
01/07/2024 12:58:22;   15680.000;                                   0.031;
01/07/2024 12:58:23;   15681.000;                                   0.024;
01/07/2024 12:58:24;   15682.000;                                   0.024;
01/07/2024 12:58:25;   15683.000;                                   0.002;
01/07/2024 12:58:26;   15684.000;                                  -0.001;
01/07/2024 12:58:27;   15685.000;                                   0.013;
01/07/2024 12:58:28;   15686.000;                                  -0.005;
01/07/2024 12:58:29;   15687.000;                                   0.009;
01/07/2024 12:58:30;   15688.000;                                   0.017;
01/07/2024 12:58:31;   15689.000;                                  -0.012;
01/07/2024 12:58:32;   15690.000;                                  -0.016;
01/07/2024 12:58:33;   15691.000;                                  -0.019;
01/07/2024 12:58:34;   15692.000;                                   0.013;
01/07/2024 12:58:35;   15693.000;                                   0.046;
01/07/2024 12:58:36;   15694.000;                                   0.002;
01/07/2024 12:58:37;   15695.000;                                  -0.001;
01/07/2024 12:58:38;   15696.000;                                   0.009;
01/07/2024 12:58:39;   15697.000;                                  -0.002;
01/07/2024 12:58:40;   15698.000;                                   0.013;
01/07/2024 12:58:41;   15699.000;                                   0.002;
01/07/2024 12:58:42;   15700.000;                                   0.013;
01/07/2024 12:58:43;   15701.000;                                   0.017;
01/07/2024 12:58:44;   15702.000;                                   0.016;
01/07/2024 12:58:45;   15703.000;                                   0.042;
01/07/2024 12:58:46;   15704.000;                                  -0.002;
01/07/2024 12:58:47;   15705.000;                                  -0.013;
01/07/2024 12:58:48;   15706.000;                                  -0.006;
01/07/2024 12:58:49;   15707.000;                                   0.005;
01/07/2024 12:58:50;   15708.000;                                   0.030;
01/07/2024 12:58:51;   15709.000;                                  -0.006;
01/07/2024 12:58:52;   15710.000;                                  -0.009;
01/07/2024 12:58:53;   15711.000;                                  -0.020;
01/07/2024 12:58:54;   15712.000;                                   0.008;
01/07/2024 12:58:55;   15713.000;                                   0.012;
01/07/2024 12:58:56;   15714.000;                                   0.001;
01/07/2024 12:58:57;   15715.000;                                   0.008;
01/07/2024 12:58:58;   15716.000;                                   0.019;
01/07/2024 12:58:59;   15717.000;                                   0.008;
01/07/2024 12:59:00;   15718.000;                                  -0.013;
01/07/2024 12:59:01;   15719.000;                                   0.008;
01/07/2024 12:59:02;   15720.000;                                   0.008;
01/07/2024 12:59:03;   15721.000;                                   0.008;
01/07/2024 12:59:04;   15722.000;                                   0.019;
01/07/2024 12:59:05;   15723.000;                                   0.001;
01/07/2024 12:59:06;   15724.000;                                  -0.003;
01/07/2024 12:59:07;   15725.000;                                   0.029;
01/07/2024 12:59:08;   15726.000;                                   0.008;
01/07/2024 12:59:09;   15727.000;                                   0.026;
01/07/2024 12:59:10;   15728.000;                                   0.033;
01/07/2024 12:59:11;   15729.000;                                   0.008;
01/07/2024 12:59:12;   15730.000;                                   0.004;
01/07/2024 12:59:13;   15731.000;                                  -0.003;
01/07/2024 12:59:14;   15732.000;                                   0.022;
01/07/2024 12:59:15;   15733.000;                                   0.019;
01/07/2024 12:59:16;   15734.000;                                   0.029;
01/07/2024 12:59:17;   15735.000;                                   0.011;
01/07/2024 12:59:18;   15736.000;                                   0.007;
01/07/2024 12:59:19;   15737.000;                                   0.011;
01/07/2024 12:59:20;   15738.000;                                   0.015;
01/07/2024 12:59:21;   15739.000;                                   0.037;
01/07/2024 12:59:22;   15740.000;                                   0.011;
01/07/2024 12:59:23;   15741.000;                                   0.004;
01/07/2024 12:59:24;   15742.000;                                   0.004;
01/07/2024 12:59:25;   15743.000;                                   0.004;
01/07/2024 12:59:26;   15744.000;                                   0.015;
01/07/2024 12:59:27;   15745.000;                                  -0.032;
01/07/2024 12:59:28;   15746.000;                                  -0.007;
01/07/2024 12:59:29;   15747.000;                                   0.012;
01/07/2024 12:59:30;   15748.000;                                   0.015;
01/07/2024 12:59:31;   15749.000;                                   0.012;
01/07/2024 12:59:32;   15750.000;                                  -0.010;
01/07/2024 12:59:33;   15751.000;                                   0.022;
01/07/2024 12:59:34;   15752.000;                                   0.012;
01/07/2024 12:59:35;   15753.000;                                   0.008;
01/07/2024 12:59:36;   15754.000;                                   0.034;
01/07/2024 12:59:37;   15755.000;                                   0.023;
01/07/2024 12:59:38;   15756.000;                                   0.020;
01/07/2024 12:59:39;   15757.000;                                  -0.024;
01/07/2024 12:59:40;   15758.000;                                   0.009;
01/07/2024 12:59:41;   15759.000;                                   0.002;
01/07/2024 12:59:42;   15760.000;                                   0.006;
01/07/2024 12:59:43;   15761.000;                                  -0.020;
01/07/2024 12:59:44;   15762.000;                                   0.002;
01/07/2024 12:59:45;   15763.000;                                  -0.002;
01/07/2024 12:59:46;   15764.000;                                  -0.001;
01/07/2024 12:59:47;   15765.000;                                   0.017;
01/07/2024 12:59:48;   15766.000;                                  -0.012;
01/07/2024 12:59:49;   15767.000;                                   0.003;
01/07/2024 12:59:50;   15768.000;                                   0.006;
01/07/2024 12:59:51;   15769.000;                                   0.010;
01/07/2024 12:59:52;   15770.000;                                  -0.008;
01/07/2024 12:59:53;   15771.000;                                   0.007;
01/07/2024 12:59:54;   15772.000;                                   0.022;
01/07/2024 12:59:55;   15773.000;                                   0.029;
01/07/2024 12:59:56;   15774.000;                                   0.015;
01/07/2024 12:59:57;   15775.000;                                   0.008;
01/07/2024 12:59:58;   15776.000;                                  -0.017;
01/07/2024 12:59:59;   15777.000;                                  -0.003;
01/07/2024 13:00:00;   15778.000;                                   0.015;
01/07/2024 13:00:01;   15779.000;                                  -0.013;
01/07/2024 13:00:02;   15780.000;                                   0.004;
01/07/2024 13:00:03;   15781.000;                                   0.008;
01/07/2024 13:00:04;   15782.000;                                   0.019;
01/07/2024 13:00:05;   15783.000;                                  -0.006;
01/07/2024 13:00:06;   15784.000;                                   0.001;
01/07/2024 13:00:07;   15785.000;                                  -0.009;
01/07/2024 13:00:08;   15786.000;                                  -0.006;
01/07/2024 13:00:09;   15787.000;                                   0.041;
01/07/2024 13:00:10;   15788.000;                                   0.005;
01/07/2024 13:00:11;   15789.000;                                   0.023;
01/07/2024 13:00:12;   15790.000;                                   0.016;
01/07/2024 13:00:13;   15791.000;                                   0.012;
01/07/2024 13:00:14;   15792.000;                                   0.034;
01/07/2024 13:00:15;   15793.000;                                   0.008;
01/07/2024 13:00:16;   15794.000;                                   0.008;
01/07/2024 13:00:17;   15795.000;                                   0.008;
01/07/2024 13:00:18;   15796.000;                                   0.034;
01/07/2024 13:00:19;   15797.000;                                   0.023;
01/07/2024 13:00:20;   15798.000;                                   0.005;
01/07/2024 13:00:21;   15799.000;                                   0.023;
01/07/2024 13:00:22;   15800.000;                                   0.020;
01/07/2024 13:00:23;   15801.000;                                   0.005;
01/07/2024 13:00:24;   15802.000;                                  -0.006;
01/07/2024 13:00:25;   15803.000;                                  -0.002;
01/07/2024 13:00:26;   15804.000;                                   0.005;
01/07/2024 13:00:27;   15805.000;                                   0.001;
01/07/2024 13:00:28;   15806.000;                                   0.012;
01/07/2024 13:00:29;   15807.000;                                   0.019;
01/07/2024 13:00:30;   15808.000;                                   0.012;
01/07/2024 13:00:31;   15809.000;                                   0.012;
01/07/2024 13:00:32;   15810.000;                                  -0.006;
01/07/2024 13:00:33;   15811.000;                                   0.012;
01/07/2024 13:00:34;   15812.000;                                   0.019;
01/07/2024 13:00:35;   15813.000;                                   0.023;
01/07/2024 13:00:36;   15814.000;                                  -0.013;
01/07/2024 13:00:37;   15815.000;                                  -0.017;
01/07/2024 13:00:38;   15816.000;                                  -0.010;
01/07/2024 13:00:39;   15817.000;                                   0.033;
01/07/2024 13:00:40;   15818.000;                                   0.008;
01/07/2024 13:00:41;   15819.000;                                  -0.007;
01/07/2024 13:00:42;   15820.000;                                  -0.033;
01/07/2024 13:00:43;   15821.000;                                   0.001;
01/07/2024 13:00:44;   15822.000;                                   0.011;
01/07/2024 13:00:45;   15823.000;                                   0.011;
01/07/2024 13:00:46;   15824.000;                                   0.004;
01/07/2024 13:00:47;   15825.000;                                   0.008;
01/07/2024 13:00:48;   15826.000;                                   0.025;
01/07/2024 13:00:49;   15827.000;                                   0.007;
01/07/2024 13:00:50;   15828.000;                                   0.029;
01/07/2024 13:00:51;   15829.000;                                   0.000;
01/07/2024 13:00:52;   15830.000;                                   0.029;
01/07/2024 13:00:53;   15831.000;                                   0.011;
01/07/2024 13:00:54;   15832.000;                                  -0.011;
01/07/2024 13:00:55;   15833.000;                                   0.011;
01/07/2024 13:00:56;   15834.000;                                   0.015;
01/07/2024 13:00:57;   15835.000;                                  -0.003;
01/07/2024 13:00:58;   15836.000;                                  -0.010;
01/07/2024 13:00:59;   15837.000;                                   0.004;
01/07/2024 13:01:00;   15838.000;                                  -0.010;
01/07/2024 13:01:01;   15839.000;                                   0.011;
01/07/2024 13:01:02;   15840.000;                                   0.011;
01/07/2024 13:01:03;   15841.000;                                   0.019;
01/07/2024 13:01:04;   15842.000;                                  -0.003;
01/07/2024 13:01:05;   15843.000;                                   0.023;
01/07/2024 13:01:06;   15844.000;                                   0.001;
01/07/2024 13:01:07;   15845.000;                                   0.008;
01/07/2024 13:01:08;   15846.000;                                   0.026;
01/07/2024 13:01:09;   15847.000;                                   0.019;
01/07/2024 13:01:10;   15848.000;                                   0.026;
01/07/2024 13:01:11;   15849.000;                                   0.001;
01/07/2024 13:01:12;   15850.000;                                   0.008;
01/07/2024 13:01:13;   15851.000;                                   0.008;
01/07/2024 13:01:14;   15852.000;                                   0.019;
01/07/2024 13:01:15;   15853.000;                                   0.030;
01/07/2024 13:01:16;   15854.000;                                   0.016;
01/07/2024 13:01:17;   15855.000;                                   0.031;
01/07/2024 13:01:18;   15856.000;                                   0.031;
01/07/2024 13:01:19;   15857.000;                                   0.038;
01/07/2024 13:01:20;   15858.000;                                   0.020;
01/07/2024 13:01:21;   15859.000;                                   0.034;
01/07/2024 13:01:22;   15860.000;                                   0.016;
01/07/2024 13:01:23;   15861.000;                                   0.016;
01/07/2024 13:01:24;   15862.000;                                   0.024;
01/07/2024 13:01:25;   15863.000;                                   0.017;
01/07/2024 13:01:26;   15864.000;                                   0.013;
01/07/2024 13:01:27;   15865.000;                                   0.017;
01/07/2024 13:01:28;   15866.000;                                   0.024;
01/07/2024 13:01:29;   15867.000;                                   0.010;
01/07/2024 13:01:30;   15868.000;                                   0.010;
01/07/2024 13:01:31;   15869.000;                                   0.010;
01/07/2024 13:01:32;   15870.000;                                   0.028;
01/07/2024 13:01:33;   15871.000;                                   0.010;
01/07/2024 13:01:34;   15872.000;                                   0.006;
01/07/2024 13:01:35;   15873.000;                                   0.021;
01/07/2024 13:01:36;   15874.000;                                   0.021;
01/07/2024 13:01:37;   15875.000;                                  -0.001;
01/07/2024 13:01:38;   15876.000;                                   0.025;
01/07/2024 13:01:39;   15877.000;                                   0.014;
01/07/2024 13:01:40;   15878.000;                                   0.007;
01/07/2024 13:01:41;   15879.000;                                   0.025;
01/07/2024 13:01:42;   15880.000;                                  -0.000;
01/07/2024 13:01:43;   15881.000;                                   0.014;
01/07/2024 13:01:44;   15882.000;                                   0.007;
01/07/2024 13:01:45;   15883.000;                                   0.036;
01/07/2024 13:01:46;   15884.000;                                  -0.004;
01/07/2024 13:01:47;   15885.000;                                   0.036;
01/07/2024 13:01:48;   15886.000;                                   0.018;
01/07/2024 13:01:49;   15887.000;                                   0.018;
01/07/2024 13:01:50;   15888.000;                                   0.022;
01/07/2024 13:01:51;   15889.000;                                   0.014;
01/07/2024 13:01:52;   15890.000;                                  -0.000;
01/07/2024 13:01:53;   15891.000;                                   0.018;
01/07/2024 13:01:54;   15892.000;                                   0.014;
01/07/2024 13:01:55;   15893.000;                                  -0.007;
01/07/2024 13:01:56;   15894.000;                                   0.018;
01/07/2024 13:01:57;   15895.000;                                   0.011;
01/07/2024 13:01:58;   15896.000;                                   0.022;
01/07/2024 13:01:59;   15897.000;                                   0.004;
01/07/2024 13:02:00;   15898.000;                                   0.018;
01/07/2024 13:02:01;   15899.000;                                   0.036;
01/07/2024 13:02:02;   15900.000;                                   0.022;
01/07/2024 13:02:03;   15901.000;                                   0.007;
01/07/2024 13:02:04;   15902.000;                                  -0.000;
01/07/2024 13:02:05;   15903.000;                                  -0.004;
01/07/2024 13:02:06;   15904.000;                                  -0.001;
01/07/2024 13:02:07;   15905.000;                                   0.014;
01/07/2024 13:02:08;   15906.000;                                   0.010;
01/07/2024 13:02:09;   15907.000;                                   0.039;
01/07/2024 13:02:10;   15908.000;                                   0.028;
01/07/2024 13:02:11;   15909.000;                                   0.021;
01/07/2024 13:02:12;   15910.000;                                   0.010;
01/07/2024 13:02:13;   15911.000;                                   0.025;
01/07/2024 13:02:14;   15912.000;                                   0.013;
01/07/2024 13:02:15;   15913.000;                                   0.032;
01/07/2024 13:02:16;   15914.000;                                   0.017;
01/07/2024 13:02:17;   15915.000;                                  -0.015;
01/07/2024 13:02:18;   15916.000;                                   0.028;
01/07/2024 13:02:19;   15917.000;                                   0.002;
01/07/2024 13:02:20;   15918.000;                                   0.017;
01/07/2024 13:02:21;   15919.000;                                   0.017;
01/07/2024 13:02:22;   15920.000;                                   0.006;
01/07/2024 13:02:23;   15921.000;                                   0.024;
01/07/2024 13:02:24;   15922.000;                                  -0.012;
01/07/2024 13:02:25;   15923.000;                                   0.009;
01/07/2024 13:02:26;   15924.000;                                   0.016;
01/07/2024 13:02:27;   15925.000;                                   0.020;
01/07/2024 13:02:28;   15926.000;                                  -0.002;
01/07/2024 13:02:29;   15927.000;                                   0.012;
01/07/2024 13:02:30;   15928.000;                                  -0.006;
01/07/2024 13:02:31;   15929.000;                                   0.019;
01/07/2024 13:02:32;   15930.000;                                   0.019;
01/07/2024 13:02:33;   15931.000;                                   0.023;
01/07/2024 13:02:34;   15932.000;                                   0.001;
01/07/2024 13:02:35;   15933.000;                                   0.008;
01/07/2024 13:02:36;   15934.000;                                   0.015;
01/07/2024 13:02:37;   15935.000;                                   0.011;
01/07/2024 13:02:38;   15936.000;                                   0.015;
01/07/2024 13:02:39;   15937.000;                                  -0.003;
01/07/2024 13:02:40;   15938.000;                                   0.015;
01/07/2024 13:02:41;   15939.000;                                   0.015;
01/07/2024 13:02:42;   15940.000;                                  -0.004;
01/07/2024 13:02:43;   15941.000;                                   0.014;
01/07/2024 13:02:44;   15942.000;                                  -0.011;
01/07/2024 13:02:45;   15943.000;                                   0.036;
01/07/2024 13:02:46;   15944.000;                                  -0.004;
01/07/2024 13:02:47;   15945.000;                                   0.025;
01/07/2024 13:02:48;   15946.000;                                   0.014;
01/07/2024 13:02:49;   15947.000;                                  -0.000;
01/07/2024 13:02:50;   15948.000;                                   0.014;
01/07/2024 13:02:51;   15949.000;                                  -0.004;
01/07/2024 13:02:52;   15950.000;                                   0.029;
01/07/2024 13:02:53;   15951.000;                                   0.029;
01/07/2024 13:02:54;   15952.000;                                  -0.008;
01/07/2024 13:02:55;   15953.000;                                   0.014;
01/07/2024 13:02:56;   15954.000;                                  -0.005;
01/07/2024 13:02:57;   15955.000;                                  -0.004;
01/07/2024 13:02:58;   15956.000;                                   0.010;
01/07/2024 13:02:59;   15957.000;                                   0.006;
01/07/2024 13:03:00;   15958.000;                                  -0.001;
01/07/2024 13:03:01;   15959.000;                                  -0.005;
01/07/2024 13:03:02;   15960.000;                                   0.006;
01/07/2024 13:03:03;   15961.000;                                   0.035;
01/07/2024 13:03:04;   15962.000;                                   0.017;
01/07/2024 13:03:05;   15963.000;                                   0.006;
01/07/2024 13:03:06;   15964.000;                                   0.024;
01/07/2024 13:03:07;   15965.000;                                   0.042;
01/07/2024 13:03:08;   15966.000;                                   0.017;
01/07/2024 13:03:09;   15967.000;                                   0.013;
01/07/2024 13:03:10;   15968.000;                                   0.028;
01/07/2024 13:03:11;   15969.000;                                  -0.009;
01/07/2024 13:03:12;   15970.000;                                  -0.002;
01/07/2024 13:03:13;   15971.000;                                   0.006;
01/07/2024 13:03:14;   15972.000;                                   0.009;
01/07/2024 13:03:15;   15973.000;                                   0.021;
01/07/2024 13:03:16;   15974.000;                                   0.006;
01/07/2024 13:03:17;   15975.000;                                   0.006;
01/07/2024 13:03:18;   15976.000;                                   0.017;
01/07/2024 13:03:19;   15977.000;                                   0.002;
01/07/2024 13:03:20;   15978.000;                                   0.002;
01/07/2024 13:03:21;   15979.000;                                  -0.001;
01/07/2024 13:03:22;   15980.000;                                   0.039;
01/07/2024 13:03:23;   15981.000;                                   0.017;
01/07/2024 13:03:24;   15982.000;                                   0.006;
01/07/2024 13:03:25;   15983.000;                                  -0.001;
01/07/2024 13:03:26;   15984.000;                                  -0.023;
01/07/2024 13:03:27;   15985.000;                                   0.006;
01/07/2024 13:03:28;   15986.000;                                  -0.019;
01/07/2024 13:03:29;   15987.000;                                  -0.012;
01/07/2024 13:03:30;   15988.000;                                   0.020;
01/07/2024 13:03:31;   15989.000;                                   0.013;
01/07/2024 13:03:32;   15990.000;                                   0.002;
01/07/2024 13:03:33;   15991.000;                                  -0.005;
01/07/2024 13:03:34;   15992.000;                                   0.031;
01/07/2024 13:03:35;   15993.000;                                  -0.005;
01/07/2024 13:03:36;   15994.000;                                  -0.008;
01/07/2024 13:03:37;   15995.000;                                   0.028;
01/07/2024 13:03:38;   15996.000;                                   0.028;
01/07/2024 13:03:39;   15997.000;                                  -0.005;
01/07/2024 13:03:40;   15998.000;                                  -0.005;
01/07/2024 13:03:41;   15999.000;                                   0.028;
01/07/2024 13:03:42;   16000.000;                                   0.002;
01/07/2024 13:03:43;   16001.000;                                   0.002;
01/07/2024 13:03:44;   16002.000;                                   0.006;
01/07/2024 13:03:45;   16003.000;                                  -0.009;
01/07/2024 13:03:46;   16004.000;                                   0.028;
01/07/2024 13:03:47;   16005.000;                                   0.020;
01/07/2024 13:03:48;   16006.000;                                   0.031;
01/07/2024 13:03:49;   16007.000;                                   0.020;
01/07/2024 13:03:50;   16008.000;                                   0.031;
01/07/2024 13:03:51;   16009.000;                                  -0.001;
01/07/2024 13:03:52;   16010.000;                                  -0.008;
01/07/2024 13:03:53;   16011.000;                                   0.020;
01/07/2024 13:03:54;   16012.000;                                   0.017;
01/07/2024 13:03:55;   16013.000;                                   0.028;
01/07/2024 13:03:56;   16014.000;                                   0.024;
01/07/2024 13:03:57;   16015.000;                                   0.031;
01/07/2024 13:03:58;   16016.000;                                   0.024;
01/07/2024 13:03:59;   16017.000;                                   0.017;
01/07/2024 13:04:00;   16018.000;                                   0.028;
01/07/2024 13:04:01;   16019.000;                                   0.017;
01/07/2024 13:04:02;   16020.000;                                   0.028;
01/07/2024 13:04:03;   16021.000;                                   0.031;
01/07/2024 13:04:04;   16022.000;                                   0.017;
01/07/2024 13:04:05;   16023.000;                                   0.017;
01/07/2024 13:04:06;   16024.000;                                   0.017;
01/07/2024 13:04:07;   16025.000;                                   0.007;
01/07/2024 13:04:08;   16026.000;                                   0.017;
01/07/2024 13:04:09;   16027.000;                                   0.010;
01/07/2024 13:04:10;   16028.000;                                   0.017;
01/07/2024 13:04:11;   16029.000;                                   0.028;
01/07/2024 13:04:12;   16030.000;                                   0.017;
01/07/2024 13:04:13;   16031.000;                                  -0.018;
01/07/2024 13:04:14;   16032.000;                                   0.029;
01/07/2024 13:04:15;   16033.000;                                   0.014;
01/07/2024 13:04:16;   16034.000;                                   0.017;
01/07/2024 13:04:17;   16035.000;                                   0.014;
01/07/2024 13:04:18;   16036.000;                                   0.014;
01/07/2024 13:04:19;   16037.000;                                  -0.007;
01/07/2024 13:04:20;   16038.000;                                   0.018;
01/07/2024 13:04:21;   16039.000;                                   0.010;
01/07/2024 13:04:22;   16040.000;                                  -0.000;
01/07/2024 13:04:23;   16041.000;                                   0.007;
01/07/2024 13:04:24;   16042.000;                                   0.007;
01/07/2024 13:04:25;   16043.000;                                   0.040;
01/07/2024 13:04:26;   16044.000;                                   0.022;
01/07/2024 13:04:27;   16045.000;                                   0.025;
01/07/2024 13:04:28;   16046.000;                                   0.014;
01/07/2024 13:04:29;   16047.000;                                   0.018;
01/07/2024 13:04:30;   16048.000;                                   0.025;
01/07/2024 13:04:31;   16049.000;                                   0.018;
01/07/2024 13:04:32;   16050.000;                                   0.040;
01/07/2024 13:04:33;   16051.000;                                  -0.007;
01/07/2024 13:04:34;   16052.000;                                   0.004;
01/07/2024 13:04:35;   16053.000;                                   0.000;
01/07/2024 13:04:36;   16054.000;                                   0.000;
01/07/2024 13:04:37;   16055.000;                                   0.018;
01/07/2024 13:04:38;   16056.000;                                   0.007;
01/07/2024 13:04:39;   16057.000;                                   0.019;
01/07/2024 13:04:40;   16058.000;                                   0.018;
01/07/2024 13:04:41;   16059.000;                                  -0.026;
01/07/2024 13:04:42;   16060.000;                                   0.022;
01/07/2024 13:04:43;   16061.000;                                   0.030;
01/07/2024 13:04:44;   16062.000;                                   0.030;
01/07/2024 13:04:45;   16063.000;                                  -0.017;
01/07/2024 13:04:46;   16064.000;                                   0.011;
01/07/2024 13:04:47;   16065.000;                                   0.005;
01/07/2024 13:04:48;   16066.000;                                   0.008;
01/07/2024 13:04:49;   16067.000;                                  -0.010;
01/07/2024 13:04:50;   16068.000;                                   0.033;
01/07/2024 13:04:51;   16069.000;                                   0.012;
01/07/2024 13:04:52;   16070.000;                                   0.031;
01/07/2024 13:04:53;   16071.000;                                   0.016;
01/07/2024 13:04:54;   16072.000;                                   0.023;
01/07/2024 13:04:55;   16073.000;                                   0.009;
01/07/2024 13:04:56;   16074.000;                                   0.009;
01/07/2024 13:04:57;   16075.000;                                   0.002;
01/07/2024 13:04:58;   16076.000;                                   0.013;
01/07/2024 13:04:59;   16077.000;                                  -0.020;
01/07/2024 13:05:00;   16078.000;                                   0.017;
01/07/2024 13:05:01;   16079.000;                                   0.025;
01/07/2024 13:05:02;   16080.000;                                   0.010;
01/07/2024 13:05:03;   16081.000;                                  -0.011;
01/07/2024 13:05:04;   16082.000;                                   0.010;
01/07/2024 13:05:05;   16083.000;                                  -0.001;
01/07/2024 13:05:06;   16084.000;                                   0.007;
01/07/2024 13:05:07;   16085.000;                                   0.014;
01/07/2024 13:05:08;   16086.000;                                   0.010;
01/07/2024 13:05:09;   16087.000;                                   0.007;
01/07/2024 13:05:10;   16088.000;                                   0.014;
01/07/2024 13:05:11;   16089.000;                                  -0.019;
01/07/2024 13:05:12;   16090.000;                                   0.003;
01/07/2024 13:05:13;   16091.000;                                   0.022;
01/07/2024 13:05:14;   16092.000;                                  -0.030;
01/07/2024 13:05:15;   16093.000;                                   0.025;
01/07/2024 13:05:16;   16094.000;                                   0.000;
01/07/2024 13:05:17;   16095.000;                                   0.004;
01/07/2024 13:05:18;   16096.000;                                   0.004;
01/07/2024 13:05:19;   16097.000;                                   0.008;
01/07/2024 13:05:20;   16098.000;                                   0.001;
01/07/2024 13:05:21;   16099.000;                                   0.011;
01/07/2024 13:05:22;   16100.000;                                   0.019;
01/07/2024 13:05:23;   16101.000;                                   0.019;
01/07/2024 13:05:24;   16102.000;                                   0.012;
01/07/2024 13:05:25;   16103.000;                                  -0.006;
01/07/2024 13:05:26;   16104.000;                                   0.015;
01/07/2024 13:05:27;   16105.000;                                   0.015;
01/07/2024 13:05:28;   16106.000;                                  -0.009;
01/07/2024 13:05:29;   16107.000;                                   0.008;
01/07/2024 13:05:30;   16108.000;                                   0.020;
01/07/2024 13:05:31;   16109.000;                                   0.012;
01/07/2024 13:05:32;   16110.000;                                   0.005;
01/07/2024 13:05:33;   16111.000;                                   0.012;
01/07/2024 13:05:34;   16112.000;                                   0.012;
01/07/2024 13:05:35;   16113.000;                                  -0.017;
01/07/2024 13:05:36;   16114.000;                                   0.020;
01/07/2024 13:05:37;   16115.000;                                  -0.009;
01/07/2024 13:05:38;   16116.000;                                   0.023;
01/07/2024 13:05:39;   16117.000;                                  -0.002;
01/07/2024 13:05:40;   16118.000;                                   0.034;
01/07/2024 13:05:41;   16119.000;                                   0.012;
01/07/2024 13:05:42;   16120.000;                                   0.020;
01/07/2024 13:05:43;   16121.000;                                   0.041;
01/07/2024 13:05:44;   16122.000;                                   0.005;
01/07/2024 13:05:45;   16123.000;                                  -0.002;
01/07/2024 13:05:46;   16124.000;                                   0.002;
01/07/2024 13:05:47;   16125.000;                                   0.034;
01/07/2024 13:05:48;   16126.000;                                   0.002;
01/07/2024 13:05:49;   16127.000;                                  -0.009;
01/07/2024 13:05:50;   16128.000;                                  -0.005;
01/07/2024 13:05:51;   16129.000;                                  -0.009;
01/07/2024 13:05:52;   16130.000;                                   0.016;
01/07/2024 13:05:53;   16131.000;                                  -0.005;
01/07/2024 13:05:54;   16132.000;                                   0.016;
01/07/2024 13:05:55;   16133.000;                                   0.027;
01/07/2024 13:05:56;   16134.000;                                   0.009;
01/07/2024 13:05:57;   16135.000;                                   0.013;
01/07/2024 13:05:58;   16136.000;                                   0.013;
01/07/2024 13:05:59;   16137.000;                                   0.009;
01/07/2024 13:06:00;   16138.000;                                   0.020;
01/07/2024 13:06:01;   16139.000;                                   0.006;
01/07/2024 13:06:02;   16140.000;                                  -0.016;
01/07/2024 13:06:03;   16141.000;                                  -0.005;
01/07/2024 13:06:04;   16142.000;                                   0.024;
01/07/2024 13:06:05;   16143.000;                                   0.020;
01/07/2024 13:06:06;   16144.000;                                  -0.005;
01/07/2024 13:06:07;   16145.000;                                  -0.005;
01/07/2024 13:06:08;   16146.000;                                   0.003;
01/07/2024 13:06:09;   16147.000;                                   0.006;
01/07/2024 13:06:10;   16148.000;                                   0.014;
01/07/2024 13:06:11;   16149.000;                                  -0.016;
01/07/2024 13:06:12;   16150.000;                                  -0.008;
01/07/2024 13:06:13;   16151.000;                                   0.017;
01/07/2024 13:06:14;   16152.000;                                   0.036;
01/07/2024 13:06:15;   16153.000;                                   0.003;
01/07/2024 13:06:16;   16154.000;                                   0.028;
01/07/2024 13:06:17;   16155.000;                                   0.003;
01/07/2024 13:06:18;   16156.000;                                   0.010;
01/07/2024 13:06:19;   16157.000;                                   0.025;
01/07/2024 13:06:20;   16158.000;                                   0.028;
01/07/2024 13:06:21;   16159.000;                                  -0.000;
01/07/2024 13:06:22;   16160.000;                                   0.010;
